Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N03,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,3,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,共有事項と秘密を言葉で確認する満月,{event_date}の満月は、共有資産、親密な話、秘密に関する連絡の中で、曖昧だった説明や理解のずれを表面化させます。突然知った情報へ反射的に答えると、事実と推測が混ざりやすいでしょう。書類や記録を読み直し、確認できた内容とまだ話し合う必要があることを分けてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N04,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,4,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,家族の資産と受け継いだ役割を整える満月,{event_date}の満月は、家族と共有する財産、住まい、長く受け継いできた役割に潜む曖昧さを明らかにします。急に出てきた相談や過去の感情だけで判断すると、現在の暮らしに必要な条件を見落とします。家族への思いを認めつつ、名義、金額、担当を資料と言葉で確認してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N05,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,5,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,情熱と共有する負担を見極め直す満月,{event_date}の満月は、恋愛、創作、子どもに関することへ注いできた情熱と、そこに伴う費用や責任を表面へ出します。予想外の展開に心が高ぶっても、喜びを深い義務や金銭的な約束と混同しないでください。今しか出ない感情は表現として残し、共有する負担は別に話し合いましょう。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N06,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,6,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,見えない責任を日々の分担へ戻す満月,{event_date}の満月は、誰かのために続けてきた作業、返済、世話など、日常へ埋もれた共有責任を明らかにします。突然の変更へすべて応じると、自分の仕事や休息まで圧迫されやすいでしょう。金額だけでなく時間と手間も数え、担当、頻度、期限を続けられる形へ組み直してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N07,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,7,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,信頼と契約の深さを相手と見直す満月,{event_date}の満月は、パートナーや契約相手との間で共有してきたお金、秘密、責任が、互いの信頼にどう影響しているかを表面化させます。相手の突然の提案を親密さの証明や関係の結論と受け取らないでください。感情を尊重しながら、同意する範囲と実務上の条件を分けて確認しましょう。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N08,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,8,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,深い感情と共有責任を根本から直す満月,{event_date}の満月は、親密さ、共有資産、心の奥に抱えてきた責任を強く照らし、続けるものと終えるものを見直す節目になります。突然すべてを切り替えたくなっても、感情の高まりだけで大切な合意を変える必要はありません。事実、感情、契約を分けて整理し、時間をかけて新しい境界を作ってください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N09,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,9,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,継承した価値観を新しい学びで直す満月,{event_date}の満月は、相続、共有資産、深い信頼について受け継いだ考え方を、新しい知識や異なる文化から見直す機会を作ります。刺激的な説や専門家の一言をそのまま答えにすると、自分の事情との違いを見落とします。法律や制度を確認し、自分が納得できる原則を言葉にしてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N10,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,10,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,共有資産に伴う公的責任を整える満月,{event_date}の満月は、仕事上の資金、組織から預かるもの、立場に伴う深い責任を表面化させます。突然の役割変更や数字への注目に合わせて約束を増やすと、権限と責任の範囲が曖昧になります。記録、承認手順、担当を整え、外から確認できる管理方法へ更新してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N11,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,11,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,仲間と共有する資源と信頼を見直す満月,{event_date}の満月は、友人、チーム、コミュニティで共有する資金、情報、責任の偏りを明らかにします。予想外の提案や離脱があっても、場の勢いで負担を引き受けると信頼の基準が曖昧になります。誰が何を預かり、いつ報告するのかを決め、安心して協力できる仕組みへ整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S08_N12,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,8,12,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,心の奥に抱えた負担を静かに解く満月,{event_date}の満月は、秘密にしてきた感情、見えない借りの意識、誰にも言わず背負ってきた責任を心の奥から表面へ運びます。突然浮かぶ不安を現実の危機と決めると、必要な休息から遠ざかりやすいでしょう。一人で静かに記録し、助けを求めることと手放してよい負担を分けてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N01,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,1,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,新しい世界観で自分の進路を選び直す満月,{event_date}の満月は、学び、旅、異文化との接触を通して、これまで信じてきた自分像と今後の進路を明らかにします。予想外の考えに刺激を受けて急に別人のように振る舞うと、本当に変えたい部分を見失いやすいでしょう。心身が自然に反応する方向を言葉にし、小さな行動から試してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N02,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,2,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,学びと旅に使う資源の意味を見直す満月,{event_date}の満月は、学習、資格、旅、遠い世界へ使ってきたお金と時間が、自分の価値観に合っているかを明らかにします。魅力的な情報へ反応して大きな支出を決めると、目的と手段が入れ替わりやすいでしょう。今後も残る知識や経験を選び、予算と予定を現実的に整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N03,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,3,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,身近な情報から信念を問い直していく満月,{event_date}の満月は、日常の会話、ニュース、短い学習を通して、大きな思想や将来像にあった思い込みを表面化させます。刺激的な情報を一つの真実として広めると、事実と自分の解釈が混ざりやすいでしょう。情報源を確かめ、自分の言葉で要約してから伝える内容を選んでください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N04,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,4,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,家族の常識と自分の世界観を結び直す満月,{event_date}の満月は、家族から受け継いだ考え方と、学びや遠い土地で得た価値観の違いを明らかにします。予想外の移動案や新しい思想に惹かれても、今の居場所をすぐ否定する必要はありません。残したい土台と更新したい常識を分け、自分が安心できる進路を考えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N05,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,5,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,冒険と表現の喜びを新しく選び直す満月,{event_date}の満月は、旅、専門的な学び、異文化から受けた刺激が、創作、恋愛、遊びへどう結びついたかを表面化させます。新しい体験や相手への高揚を人生全体の答えと決めると、続けたい喜びが見えにくくなります。心が動いた理由を作品や言葉に残し、後から選び直してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N06,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,6,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,学んだ知識を日々の実務へ戻していく満月,{event_date}の満月は、専門知識、理想、信念が、実際の仕事や生活習慣に役立っているかを明らかにします。新しい方法を一気に導入すると、現場の手順や身体のペースと合わず混乱が増えやすいでしょう。小さな作業で試して結果を記録し、毎日使える形へ知識を整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N07,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,7,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,異なる価値観を相手と確かめ直す満月,{event_date}の満月は、パートナーや契約相手との間で、将来像、信念、遠い場所への考え方の違いを表面化させます。相手の予想外の発言を賛同や決別の結論と受け取ると、対話の余地が狭まります。互いの背景を尋ね、共有できる方針と個人で守る価値観を分けてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N08,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,8,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,深い信念と共有責任の関係を見直す満月,{event_date}の満月は、受け継いだ思想、専門知識、人生観が、共有資産や親密な関係の判断へ与えてきた影響を明らかにします。強く納得した考えでも、相手の事情や制度を確かめず適用すると負担が偏ります。信念と事実を分け、金額や責任は資料に基づいて話し合ってください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N09,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,9,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,学びと旅で得た答えを選び直す満月,{event_date}の満月は、長く続けた学習、研究、旅、思想上の探求に一つの到達点を作り、今後深めるテーマを明らかにします。予想外の発見で従来の答えが揺れても、積み重ね全体を無意味と決めないでください。確かめられた事実と新しい疑問を分け、次に学ぶ範囲を選びましょう。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N10,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,10,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,専門性を社会で伝える形へ直していく満月,{event_date}の満月は、学んできた専門性や信念が、仕事上の評価や社会的な役割へどう結びつくかを表面化させます。突然の注目や異論に合わせて主張を大きくすると、実績と展望の境界が曖昧になります。根拠、経験、今後の課題を分け、伝わる形へ知識を整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N11,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,11,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,未来の理想と仲間の方針を見直す満月,{event_date}の満月は、友人、チーム、コミュニティと共有してきた理想や社会への考え方を表面化させます。予想外の提案や異論を全員の方針と受け取ると、誰が何を信じて参加しているのか見失いやすいでしょう。個別の意見を確かめ、実行できる目標と言葉へ共同の理念を整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S09_N12,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,9,12,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,心の奥で信じるものを静かに見直す満月,{event_date}の満月は、言葉にしてこなかった信念、夢、人生への意味づけを心の奥から表面へ運びます。突然浮かんだ啓示のような感覚をすぐ現実の答えと決めると、疲れや不安との違いが分かりにくくなります。静かな場所で記録し、繰り返し残る問いだけを後から学び直してください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S10_N01,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,10,1,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,社会で見せる姿と自分らしさを直す満月,{event_date}の満月は、仕事や公の場で期待される姿と、自分が自然に選びたい振る舞いのずれを表面化させます。予想外の評価や役割変更に合わせて自分を作り替えると、心身に合う進み方を見失いやすいでしょう。周囲の期待と自分の意思を分け、長く担える立場を言葉にしてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S10_N02,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,10,2,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,仕事の評価と対価の基準を見直す満月,{event_date}の満月は、仕事上の評価、報酬、肩書が、自分の価値観や生活を本当に支えているかを明らかにします。突然の条件変更や数字への反応だけで進退を決めると、時間や技能の価値を見落とします。収入だけでなく責任と負担も数え、納得できる対価の基準を整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S10_N03,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,10,3,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,公の発言と仕事の伝え方を更新する満月,{event_date}の満月は、会議、発表、仕事上の連絡を通して、社会でどう見られているかと伝えたい内容のずれを表面化させます。予想外の反応へすぐ説明を重ねると、要点や責任の範囲が曖昧になります。事実、提案、個人の意見を分け、短く確認できる言葉へ整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
2026_08_FULL_MOON_URANUS_TSQUARE_S10_N04,2026_08_FULL_MOON_URANUS_TSQUARE,2026-08,lunation_cluster,2026-08-27T00:00:00+09:00,2026-08-28T13:18:00+09:00,2026-08-29T23:59:59+09:00,0,SUN|MOON|MERCURY|URANUS,SUN:VIRGO|MOON:PISCES|MERCURY:VIRGO|URANUS:GEMINI,SUN-MOON:180|SUN-MERCURY:0|SUN-URANUS:90|MOON-URANUS:90|MERCURY-URANUS:90,1,4,lunation_plus_planet,SUN,10,4,anchor_house,SUN|MOON|MERCURY|URANUS,swiss_ephemeris,FULL_MOON:2026-08-28|SUN:MERCURY:0:2026-08-28,exact_day,AUG28_LUNATION,,80,100,家庭と社会的責任の優先順位を直す満月,{event_date}の満月は、仕事で担う責任と、住まいや家族を守るために必要な時間のずれを明らかにします。急な仕事変更と家庭の要望へ同時に応じると、どちらにも安心できる余力が残りません。時間、場所、担当を具体化し、暮らしの土台を守れる優先順位へ整えてください。,full_moon;t_square;sun;moon;mercury;uranus,1
