Record_ID,Month_ID,Record_Type,Primary_Planet,Secondary_Planet,Primary_Sign,Secondary_Sign,Match_Type,Target_Natal_House,Valid_From,Valid_To,State_Changes,Tone,Title,Interpretation,Priority,Active_Flag
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_CANCER_20260901_20260927_SAME_NATAL_08,2026-09,resonance,PLUTO,MARS,AQUARIUS,CANCER,same_natal_house,8,2026-09-01,2026-09-27,none,activation,深い結びつきに明確な境界を通す,9月1日から27日までは、水瓶座の冥王星が共有資産や親密さの結び目を解き直し、蟹座の火星が同じ第8ハウスで信頼と生活基盤を守ろうとします。秘密や貸し借りを抱えたまま相手の反応を試すと、守る行為が見えない駆け引きへ変わりやすいでしょう。何を共有し、何を自分で管理し、どこから承諾が必要かを先に定義することが重要です。金銭や責任の整理では、事実を記録した後に感情を話し、返済や見直しの期限を具体的にしてください。冥王星の深い再編と火星の防衛力を分けて扱うほど、境界のある信頼を育てられます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_CANCER_20260901_20260927_SAME_NATAL_09,2026-09,resonance,PLUTO,MARS,AQUARIUS,CANCER,same_natal_house,9,2026-09-01,2026-09-27,none,activation,信念を守る力を探究の更新へ向ける,9月1日から27日までは、水瓶座の冥王星が信念や学びの枠組みを刷新し、蟹座の火星が大切な文化や経験を守る主張を同じ第9ハウスで強めます。自分の背景を否定されたと感じると、未知の意見を検討する前に退けたくなるかもしれません。何を守りたいのかと、どの前提なら更新できるのかを分けることで、強い確信が閉じた防壁になるのを防げます。学習や発信では反対意見を一つ選び、根拠と体験の両方を比較して問いを書き直してください。冥王星の探究力を火星の防衛反応から解放すると、視野を広げながら自分の軸も保てます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_CANCER_20260901_20260927_SAME_NATAL_10,2026-09,resonance,PLUTO,MARS,AQUARIUS,CANCER,same_natal_house,10,2026-09-01,2026-09-27,none,activation,社会的な権限を責任ある保護へ変える,9月1日から27日までは、水瓶座の冥王星が仕事上の権限や目標を再編し、蟹座の火星が仲間と立場を守る行動を同じ第10ハウスで強めます。組織の古い決め方を変えたい時ほど、守るべき人を理由に自分だけで判断すると別の力の偏りを生むでしょう。変える項目、影響を受ける相手、説明責任を明記し、権限と負担を同時に配り直すことが必要です。評価や配置を交渉するなら、感情的な忠誠心ではなく成果、継続可能性、支援条件を資料にしてください。冥王星の改革を火星の保護へ結びつけることで、強さを閉じた支配ではなく責任として示せます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_CANCER_20260901_20260927_SAME_NATAL_11,2026-09,resonance,PLUTO,MARS,AQUARIUS,CANCER,same_natal_house,11,2026-09-01,2026-09-27,none,activation,仲間を守る熱を開かれた改革へ導く,9月1日から27日までは、水瓶座の冥王星が集団の目的と権力構造を変え、蟹座の火星が仲間の居場所を守るため同じ第11ハウスで働きます。親しい人を優先する気持ちが強まると、新しい参加者や異論を無意識に外へ置いてしまうこともあるでしょう。誰を守る仕組みなのかを確認し、提案権、決定権、退出の自由を参加者へ見える形で示してください。共同企画では中心人物の熱意に頼らず、役割の交代時期と対立時の手順を先に決めるとよいでしょう。冥王星の改革力と火星の結束力を組み合わせ、内輪だけで閉じない連帯へ育てる期間です。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_CANCER_20260901_20260927_SAME_NATAL_12,2026-09,resonance,PLUTO,MARS,AQUARIUS,CANCER,same_natal_house,12,2026-09-01,2026-09-27,none,activation,内なる防衛反応を静かな手放しへ,9月1日から27日までは、水瓶座の冥王星が無意識の古い支配や恐れを浮かべ、蟹座の火星が同じ第12ハウスで心の安全を守ろうとします。理由の分からない苛立ちを抑え込むほど、過去の記憶や他人への警戒として繰り返し現れやすいでしょう。感情の原因を一度で突き止めるより、今の危険と昔からの反応を分け、必要のない防衛を少しずつ解くことが大切です。ひとりの時間、睡眠前の記録、信頼できる相手への相談を使い、行動する前に体を落ち着けてください。冥王星の手放しを火星の内向きな勇気で支えると、沈黙の奥にある選択肢を取り戻せます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_01,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,1,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,守る自己像から示す存在感へ,水瓶座の冥王星が自己像を根から更新する第1ハウスへ、月末に火星の行動力が重なります。9月28日に火星が蟹座から獅子座へ移ると、傷つかない形を守る反応から、自分の意思を外へ示す動きへ重点が移ります。注目を得るために急に強く見せると、変えたい自分と証明したい自分が混ざりやすいでしょう。服装、話し方、引き受ける役割のうち一つで新しい選択を示し、周囲の反応を見て調整してください。獅子座の火星の勇気を水瓶座の冥王星の刷新へつなげることで、誇示ではない存在感を育てられます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_02,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,2,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,蓄える防衛から価値を示す支出へ,水瓶座の冥王星が収入と所有の仕組みを組み替える第2ハウスへ、月末に火星の決断力が加わります。9月28日に火星が蟹座から獅子座へ移ると、生活を守るために抱え込む姿勢から、誇りを持てる価値へ資源を使う姿勢へ変わります。高価な選択で自信を証明しようとせず、長く残したいものと一時的な見栄を分けることが大切です。必要額、表現のための予算、見直し期限を書き、共同資金なら決定権も確認してください。獅子座の火星の大胆さを水瓶座の冥王星の再編へ向けると、守るだけだったお金を納得できる未来へ動かせます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_03,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,3,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,内輪の心配から届く主張へ転じる,水瓶座の冥王星が情報と言葉の影響を変える第3ハウスへ、月末に火星の発信力が重なります。9月28日に火星が蟹座から獅子座へ移ると、近しい人を陰から守る伝え方から、自分の見解を明確に掲げる伝え方へ重点が移ります。声を大きくすることと説得力を持つことは別なので、結論の前に根拠と影響を整理しましょう。会話や投稿では最も伝えたい一点を決め、相手が返答できる問いを添えてください。獅子座の火星の表現力を水瓶座の冥王星の洞察で支えると、注目を奪う言葉ではなく状況を動かす主張になります。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_04,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,4,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,家を守る反発から誇れる基盤づくりへ,水瓶座の冥王星が家族と居場所の古い力関係を変える第4ハウスへ、月末に火星の熱が加わります。9月28日に火星が蟹座から獅子座へ移ると、内側の安全を守るための反発から、自分が誇れる暮らしを主体的に作る動きへ転じます。家族を従わせて理想の家を完成させようとすると、以前とは別の支配を生みやすいでしょう。空間、家事、来客のルールから一つを選び、関係者の希望を聞いて変更案を試してください。獅子座の火星の創造力を水瓶座の冥王星の再構築へ向けると、閉じて守る家から各自が尊重される基盤へ進めます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_05,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,5,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,守ってきた喜びを大胆な創作へ開く,水瓶座の冥王星が創作と恋愛の欲求を深く変える第5ハウスへ、月末に火星の情熱が集まります。9月28日に火星が蟹座から獅子座へ移ると、大切なものを傷つけないために温める段階から、自分の作品や好意を堂々と示す段階へ進みます。強い反応を求めすぎると、表現の喜びが評価を支配する欲求へ変わることもあるでしょう。作品は小さく公開し、誘いには相手が選べる余地を残して、次の一歩を反応から決めてください。獅子座の火星の舞台力を水瓶座の冥王星の変容へ重ねると、独占ではない創造的な熱へ育てられます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_06,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,6,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,抱えて守る働き方から率いる改善へ,水瓶座の冥王星が仕事と日課の構造を刷新する第6ハウスへ、月末に火星の実行力が重なります。9月28日に火星が蟹座から獅子座へ移ると、仲間の負担を黙って引き受ける動きから、改善案を示して周囲を率いる動きへ重点が移ります。自分の方法を唯一の正解にすると、改革の名で現場へ新しい負荷を加えかねません。作業量、担当、休憩の実態を共有し、試行期間と撤回条件のある提案にしてください。獅子座の火星の指導力を水瓶座の冥王星の改革へ結びつけると、献身に頼らない運用を作れます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_07,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,7,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,守る関係から対等な意思表示へ,水瓶座の冥王星が対人関係の力配分を組み替える第7ハウスへ、月末に火星の主張が加わります。9月28日に火星が蟹座から獅子座へ移ると、関係を失わないために感情を内側で守る姿勢から、望む関わり方を率直に示す姿勢へ転じます。相手の譲歩を愛情の証明にすると、話し合いが勝敗へ傾きやすいでしょう。連絡、時間、責任のうち一項目を選び、自分の希望と相手が断れる範囲を同時に確認してください。獅子座の火星の誠実な勇気を水瓶座の冥王星の変容へ向けると、我慢にも支配にも頼らない合意を作れます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_08,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,8,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,閉じた信頼から明確な共同決定へ,水瓶座の冥王星が共有資産と親密さの結び目を解き直す第8ハウスへ、月末に火星の決断力が集まります。9月28日に火星が蟹座から獅子座へ移ると、秘密や資源を内側で守る動きから、共有条件を明確に示して決める動きへ変わります。主導権を急いで握ると、曖昧さは減っても相手の選択肢まで奪うことになりかねません。金額、開示範囲、見直し期限を資料にし、双方が発言できる順序で確認してください。獅子座の火星の決断を水瓶座の冥王星の再編で支えるほど、閉鎖的な結びつきを透明な信頼へ更新できます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_09,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,9,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,守る信念から公に問う探究へ,水瓶座の冥王星が学びと信念の前提を刷新する第9ハウスへ、月末に火星の探究心が重なります。9月28日に火星が蟹座から獅子座へ移ると、自分の文化や経験を守る主張から、考えを公に示して異論と向き合う探究へ重点が移ります。正しさを演じるほど誤りを認めにくくなるため、確信と検証可能な事実を分ける必要があります。学習や発信では反対意見を一つ取り上げ、答えではなく次に確かめる問いを示してください。獅子座の火星の発信力を水瓶座の冥王星の洞察へつなぐと、威信を守る議論ではなく視野を変える対話になります。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_10,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,10,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,立場を守る統制から責任ある指揮へ,水瓶座の冥王星が社会的な権限と目標を再編する第10ハウスへ、月末に火星の指導力が加わります。9月28日に火星が蟹座から獅子座へ移ると、仲間や立場を防衛する判断から、方針を掲げて結果を引き受ける判断へ重点が移ります。称賛を求めて改革を急ぐと、影響を受ける人の声が置き去りになりやすいでしょう。変更理由、権限の範囲、支援が必要な相手を明記し、評価指標も関係者へ開いてください。獅子座の火星の統率力を水瓶座の冥王星の改革で支えると、肩書ではなく説明責任のある強さを示せます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_11,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,11,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,内輪の結束から開かれた旗印へ,水瓶座の冥王星が仲間と組織の権力構造を変える第11ハウスへ、月末に火星の求心力が集まります。9月28日に火星が蟹座から獅子座へ移ると、親しい人の居場所を内側で守る動きから、共有できる目的を掲げて参加を促す動きへ転じます。中心人物への注目だけで進めると、改革が別の序列を作ることもあるでしょう。提案権、決定権、異議を述べる手順を公開し、新しい人にも役割を選べる余地を用意してください。獅子座の火星の求心力を水瓶座の冥王星の刷新へ向けると、内輪を守る結束を開かれた連帯へ育てられます。,155,1
2026_09_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20260928_20260930_SAME_NATAL_12,2026-09,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,12,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,隠れた怒りから創造的な回復へ,水瓶座の冥王星が無意識の恐れや古い支配を手放す第12ハウスへ、月末に火星の熱が流れ込みます。9月28日に火星が蟹座から獅子座へ移ると、心の安全を守るために感情を隠す反応から、内側の力を創造や表現へ戻す動きへ変わります。急に元気な姿を演じると、まだ休息を必要とする部分を置き去りにしやすいでしょう。夢や苛立ちを記録し、誰にも見せない創作や軽い運動で熱を外へ逃がしてから次の行動を決めてください。獅子座の火星の生命力を水瓶座の冥王星の手放しへ結びつけると、沈黙の圧力を新しい選択へ変えられます。,155,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_01,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,1,2026-09-01,2026-09-30,none,activation,自己改革を誇れる役割へ広げる,今月を通して、水瓶座の冥王星が自己像を根から組み替え、獅子座の木星が自信と表現の余地を同じ第1ハウスで広げます。古い肩書や周囲の期待を手放した先で、これまで隠していた個性を大きく示したくなるでしょう。ただし、強い印象を残すことだけを目標にすると、変化の核より演出が先へ進みやすくなります。服装、名乗り方、担う役割のうち一つを試し、続けたい理由を言葉にしてください。木星の明るさを冥王星の刷新に結ぶほど、自信は誇張ではなく選び直した生き方の輪郭になります。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_02,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,2,2026-09-01,2026-09-30,none,activation,価値の再編を誇れる豊かさへ,今月を通して、水瓶座の冥王星が収入と所有の仕組みを再編し、獅子座の木星が使える資源と自己価値を同じ第2ハウスで広げます。稼ぎ方や持ち物を大きく変える可能性を感じても、見栄に応える支出と将来を支える投資は分ける必要があります。増やす前に、もう役目を終えた契約や保有物を整理すると、新しい選択へ回せる余地が見えるでしょう。予算には必要額、挑戦枠、楽しみ枠を設け、それぞれの成果を測る日を決めてください。木星の寛大さを冥王星の選別力で支えると、量ではなく誇りを持てる豊かさへ近づけます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_03,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,3,2026-09-01,2026-09-30,none,activation,言葉の影響を開かれた発信へ,今月を通して、水瓶座の冥王星が思考と言葉の力を深く変え、獅子座の木星が発信と学びの範囲を同じ第3ハウスで広げます。核心を突く見方が注目を集めやすい一方、確信が強いほど周囲の声を小さく扱うこともあるでしょう。伝えたい結論だけでなく、どの経験や資料から考えが変わったのかを開くと対話が続きます。投稿、会話、学習の中から一つを選び、質問を受け取る場と訂正の手順を用意してください。木星の発信力を冥王星の洞察に重ねるほど、言葉は支配ではなく新しい視点を共有する力になります。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_04,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,4,2026-09-01,2026-09-30,none,activation,家の再編を温かな誇りへ育てる,今月を通して、水瓶座の冥王星が家族と居場所の古い構造を組み替え、獅子座の木星が安心と歓びの余地を同じ第4ハウスで広げます。住まいを大きく整えたり人を迎えたりしたくなっても、誰かの我慢に頼る基盤は長く保ちにくいでしょう。役割や空間を変える時は、家族の歴史から残したいものと終えたい決まりを分けることが大切です。費用、家事、私的な時間を確認し、全員が一つずつ希望を出せる形で計画してください。木星の温かさを冥王星の再構築へ向けると、見栄えだけでなく各自が誇れる居場所を作れます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_05,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,5,2026-09-01,2026-09-30,none,activation,創造の集中を喜びの舞台へ開く,今月を通して、水瓶座の冥王星が創作や恋愛の欲求を深く変え、獅子座の木星が遊びと自己表現の余地を同じ第5ハウスで広げます。夢中になれる対象へ大きく賭けたくなる一方、評価や愛情を独占すると喜びが力比べへ変わるでしょう。何を表現したいのかと、受け手にどんな自由を残すのかを分けるほど、強い情熱を創造へ使えます。作品は試作として公開し、誘いには選択肢を添えて、反応から次の規模を決めてください。木星の華やかさを冥王星の集中力で支えると、注目の量では測れない深い楽しみが育ちます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_06,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,6,2026-09-01,2026-09-30,none,activation,働き方の改革を成長の余地へ,今月を通して、水瓶座の冥王星が仕事と日課の構造を刷新し、獅子座の木星が技能と役割の余地を同じ第6ハウスで広げます。改善案が評価されて任される範囲が増えても、何でもできる人として抱え込めば改革そのものが続かなくなるでしょう。不要な手順を手放すことと、新しい技能を育てることを同じ計画に含める必要があります。業務量、裁量、休息の条件を確認し、試行期間のある担当拡大として提案してください。木星の成長力を冥王星の選別へ結ぶほど、忙しさではなく持続できる専門性を伸ばせます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_07,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,7,2026-09-01,2026-09-30,none,activation,関係の再編を対等な信頼へ広げる,今月を通して、水瓶座の冥王星が対人関係の力配分を変え、獅子座の木星が出会いと協力の可能性を同じ第7ハウスで広げます。影響力の強い相手との縁が刺激になっても、称賛や従属を親密さと取り違えないことが重要です。互いに何を決められ、どこで断れ、いつ合意を見直すかを明確にすると関係の余地が健全に広がります。連絡、時間、責任の一項目から、双方の希望を書いて交渉してください。木星の寛大さを冥王星の変容力で支えると、勢いだけで結ばれない対等な信頼を育てられます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_08,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,8,2026-09-01,2026-09-30,none,activation,共有資源の再編を大きな信頼へ,今月を通して、水瓶座の冥王星が共有資産と親密さの結び目を解き直し、獅子座の木星が支援と継承の余地を同じ第8ハウスで広げます。大きな援助や共同計画に希望を感じても、曖昧な条件のまま深く関わると力の偏りも拡大するでしょう。誰が何を提供し、どの情報を共有し、退出時にどう精算するかを先に決める必要があります。金額、期限、決定権を一枚にまとめ、感情の話とは順序を分けて確認してください。木星の豊かさを冥王星の透明な再編へ向けるほど、依存ではない強い信頼を築けます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_09,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,9,2026-09-01,2026-09-30,none,activation,信念の刷新を広い探究へつなぐ,今月を通して、水瓶座の冥王星が学びと信念の前提を揺さぶり、獅子座の木星が探究と発信の舞台を同じ第9ハウスで広げます。自分の世界観を力強く語れる時ほど、異なる経験を小さく扱わない姿勢が問われるでしょう。古い答えを手放すだけでなく、新しい仮説がどの事実に耐えられるかを確かめることが大切です。講座、旅、執筆の中から一つを選び、反対意見と検証方法を計画に含めてください。木星の展望を冥王星の探究力で深めると、威信を守る知識ではなく視野を変える学びになります。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_10,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,10,2026-09-01,2026-09-30,none,activation,権限の改革を責任ある指導力へ,今月を通して、水瓶座の冥王星が仕事上の権限と目標を再編し、獅子座の木星が評価と指導の機会を同じ第10ハウスで広げます。大きな役割を任される余地があっても、改革の成果を自分だけの手柄にすると新しい序列が生まれやすいでしょう。決定できる範囲、説明すべき相手、支援を受ける人を明記するほど影響力を扱いやすくなります。目標は成果だけでなく、引き継ぎと異議を出せる手順まで含めて公開してください。木星の統率力を冥王星の改革へつなぐと、肩書以上に責任を引き受ける指導力を育てられます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_11,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,11,2026-09-01,2026-09-30,none,activation,集団の変革を開かれた未来へ,今月を通して、水瓶座の冥王星が仲間と組織の権力構造を変え、獅子座の木星が協力と未来計画の規模を同じ第11ハウスで広げます。魅力的な旗印のもとに人が集まっても、中心人物の声だけで進めれば改革は閉じた熱狂へ傾くでしょう。参加条件、提案権、役割の交代を見える形にし、新しい人が異論を述べられる余地を守る必要があります。共同企画は小さな試行から始め、成果と負担の両方を参加者で振り返ってください。木星の求心力を冥王星の刷新で支えると、規模だけでなく選択肢の広い連帯を作れます。,145,1
2026_09_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260901_20260930_SAME_NATAL_12,2026-09,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,12,2026-09-01,2026-09-30,none,activation,深い手放しを静かな希望へ開く,今月を通して、水瓶座の冥王星が無意識の古い恐れや支配をほどき、獅子座の木星が回復と創造の余地を同じ第12ハウスで広げます。内側に明るい兆しを感じても、早く立ち直った姿を演じると必要な休息や悲しみを置き去りにしやすいでしょう。消したい感情と、そこから受け取った知恵を分けることで、手放しは自己否定ではなくなります。夢や記憶を記録し、非公開の創作や信頼できる相手との対話に少しずつ移してください。木星の希望を冥王星の深い整理に添えると、沈黙の中にも次の選択肢を見つけられます。,145,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_01,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,1,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,自己像の更新を静かな輪郭へ戻す,9月は、双子座の天王星が自己像に新しい言葉と身軽な選択を持ち込み、牡羊座の海王星が直感的に生きたい姿を同じ第1ハウスへ映します。11日までは服装や名乗り方、発信の仕方を試すほど可能性が見えますが、周囲の反応を理想の自分そのものと取り違えないでください。9月11日に天王星が逆行を始めた後は、外へ変化を示す勢いが内側の問い直しへ移り、採用した表現が本心に合うかを確かめる時間になります。輪郭が曖昧な日は結論を急がず、演じて疲れる役割と自然に続く態度を分けましょう。写真や記録を振り返り、一つの変更だけを残すと、海王星の感受性を天王星の更新へ無理なく結べます。,130,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_02,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,2,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,資源の刷新を曖昧な期待から守る,双子座の天王星が収入や所有へ複数の手段を持ち込み、牡羊座の海王星が価値への直感と期待を同じ第2ハウスで膨らませる9月です。11日までは新しい稼ぎ方や決済方法を小さく試せますが、魅力的な説明だけで継続費用まで楽観しないことが大切です。9月11日に天王星が逆行へ転じると、増やす方向へ向いていた関心が、契約や保有物の前提を見直す作業へ戻ります。金額の根拠が曖昧な提案は保留し、必要性と憧れを別の欄に書き出しましょう。解約条件、試行予算、確認日を決めれば、海王星の理想を天王星の柔軟な資源設計へつなげられます。,130,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_03,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,3,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,情報の波から本当に使う言葉を選ぶ,双子座の天王星が情報の集め方と言葉の回路を更新し、牡羊座の海王星が直感的な着想を同じ第3ハウスへ流し込む9月です。11日までは新しい媒体や学習法を横断すると発見が増えますが、速く届いた話を確かな事実とみなさないでください。9月11日の天王星逆行開始後は、外へ広げた会話や資料を戻って読み、どの声が自分の判断を曇らせたかを点検する流れになります。思いつきをすぐ発信せず、出典、推測、希望の三つに分けると混線を防げるでしょう。下書きを一晩置いてから最も伝えたい一文を選べば、海王星のひらめきを天王星の明晰な伝達へ整えられます。,130,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_04,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,4,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,住まいの変化に安心できる余白を作る,双子座の天王星が住まいの使い方や家族との連絡を刷新し、牡羊座の海王星が理想の居場所を同じ第4ハウスへ重ねる9月です。11日までは家具の配置や暮らしのルールを試しやすい一方、勢いで変えた環境が全員に落ち着きを与えるとは限りません。9月11日に天王星が逆行を始めると、外側の模様替えより、以前から言葉にならなかった違和感や安心の条件を見直す比重が増します。家族の気持ちを察したつもりで進めず、静かに過ごす場所と共有する時間を個別に聞きましょう。鍵、家事、睡眠の決まりから一つを調整すると、海王星の包容力を天王星の柔軟な基盤づくりへ生かせます。,130,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_05,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,5,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,ひらめきの熱を育てられる作品へ,双子座の天王星が遊びや創作へ意外な形式を持ち込み、牡羊座の海王星が情熱的な夢や憧れを同じ第5ハウスで刺激する9月です。11日までは即興や共同制作を試すほど表現の幅が広がりますが、強い高揚を作品の完成度や相手の同意と混同しないでください。9月11日の天王星逆行後は、新作を次々に増やすより、途中の案へ戻って本当に面白い核を拾い直す時間へ移ります。恋愛や誘いでは余白のある返事を認め、創作では見せる部分とまだ育てる部分を分けましょう。試作品を一人に見せて感想を聞けば、海王星の想像力を天王星の独創性として長く育てられます。,130,1
2026_09_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260901_20260930_SAME_NATAL_06,2026-09,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,6,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,mixed,働き方の実験を続く手順へ整える,双子座の天王星が仕事の道具や日課へ新しい選択肢を増やし、牡羊座の海王星が役に立ちたい衝動を同じ第6ハウスへ注ぐ9月です。11日まではアプリや担当方法を試す好機ですが、目的が曖昧なまま効率化を重ねると、確認作業だけが増えるかもしれません。9月11日に天王星が逆行へ転じた後は、導入した手順を減らし、負担が軽くなった部分と見えにくくなった責任を点検する流れです。頼まれる前に引き受ける癖があるなら、期限と担当範囲を言葉にしてから動きましょう。作業時間と休息を一週間記録すると、海王星の献身を天王星の持続できる改善へ結び直せます。,130,1
