Event_Type,Planet,Natal_Planet,House,Sign,Aspect_Angle,Category,Description,Priority,Active_Flag
new_moon,SUN,,,蠍座,,,蠍座の新月は、魂レベルの深い結びつきや根本的な自己変容への誓いを立てる時期です。表面的なこだわりを捨て、真実の絆や情熱に身を委ねましょう。,10,1
full_moon,MOON,,,蠍座,,,蠍座の満月は、深く追求してきた探求や情熱的な絆がクライマックスを迎え、強力な変容を実感する達成期です。不要な執着を手放し、感謝と共に生まれ変わりましょう。,10,1
new_moon,SUN,,,射手座,,,射手座の新月は、高い理想や未知の世界への冒険、精神的な探求をスタートさせる好機です。限界を設けず、遠大なビジョンを描いて新たな旅へ出航しましょう。,10,1
full_moon,MOON,,,射手座,,,射手座の満月は、これまでの探求や挑戦が実を結び、広い視野と人生の智慧を獲得する達成期です。得られた成長を胸に、さらなる可能性へ感謝を捧げましょう。,10,1
new_moon,SUN,,,山羊座,,,山羊座の新月は、長期的なキャリアの目標や社会的な野心、揺るぎない土台を築くための決意を固める好機です。現実的な計画を立て、着実な一歩を踏み出しましょう。,10,1
full_moon,MOON,,,山羊座,,,山羊座の満月は、地道に積み重ねてきた努力や責任ある取り組みが社会的な成果として実る収穫の節目です。自らの実績を誇り、支えてくれた人々に感謝しましょう。,10,1
new_moon,SUN,,,水瓶座,,,水瓶座の新月は、未来への革新的なビジョンや自由な仲間とのネットワークを広げるスタート期です。常識の枠を超え、理想の世界へ向けた独創的な誓いを立てましょう。,10,1
full_moon,MOON,,,水瓶座,,,水瓶座の満月は、個性的な挑戦やチームでの改革活動が大きな実を結び、新しい時代の風を感じる達成期です。自由と友情の喜びに感謝を捧げましょう。,10,1
new_moon,SUN,,,魚座,,,魚座の新月は、過去の傷を癒やし、すべてを許して愛とインスピレーションを受け取る神聖な浄化の時期です。直感を信じ、大いなる調和の中で祈りを捧げましょう。,10,1
full_moon,MOON,,,魚座,,,魚座の満月は、霊的な成長や芸術的な実り、深い慈愛が心いっぱいに満ちる至福の節目です。これまでの旅路のすべてを優しく受け止め、感謝と共に手放しましょう。,10,1
retrograde_start,MERCURY,,,牡羊座,,,水星が牡羊座で逆行を開始します。衝動的な発言や早とちりによるトラブルに注意し、自分の考えや行動計画を慎重に見直す充電期間にしましょう。,10,1
direct_start,MERCURY,,,牡羊座,,,水星が牡羊座で順行に戻ります。思考がクリアになり、停滞していた連絡や計画がスピーディに動き出します。自信を持って前進しましょう。,10,1
retrograde_start,MERCURY,,,牡牛座,,,水星が牡牛座で逆行を開始します。金銭管理や契約内容、スケジュールに遅れが生じやすい時期です。焦らず丁寧に見直し、着実なペースを守りましょう。,10,1
direct_start,MERCURY,,,牡牛座,,,水星が牡牛座で順行に戻ります。滞っていた金銭面の手続きや実務のやり取りがスムーズに再開します。地に足の着いた計画を実行へ移しましょう。,10,1
retrograde_start,MERCURY,,,双子座,,,水星がホームグラウンドの双子座で逆行を開始します。情報の錯綜や通信・交通の乱れに注意が必要です。過去の学びの復習や連絡の再確認に充てましょう。,10,1
direct_start,MERCURY,,,双子座,,,水星が双子座で順行に戻ります。情報伝達やコミュニケーションの混乱が収束し、知的な活動が再び活性化します。軽快に対話を楽しみましょう。,10,1
retrograde_start,MERCURY,,,蟹座,,,水星が蟹座で逆行を開始します。感情的になりやすく、身近な人との意思疎通で誤解が生じやすい時期です。初心に戻り、優しい対話を心がけましょう。,10,1
direct_start,MERCURY,,,蟹座,,,水星が蟹座で順行に戻ります。家族や親しい仲間とのコミュニケーションの行き違いが解消し、温かい対話がスムーズに進み始めます。,10,1
retrograde_start,MERCURY,,,獅子座,,,水星が獅子座で逆行を開始します。自己主張の過剰やプライドによるすれ違いに注意したい時期です。自らの表現方法を客観的に見直してみましょう。,10,1
direct_start,MERCURY,,,獅子座,,,水星が獅子座で順行に戻ります。クリエイティブな企画や自己アピールが生き生きと通りやすくなります。堂々と自分のメッセージを発信しましょう。,10,1
retrograde_start,MERCURY,,,乙女座,,,水星が本来の座である乙女座で逆行を開始します。細部へのこだわりすぎや事務作業のミスに注意が必要です。仕事の手順や健康管理を丁寧に点検しましょう。,10,1
direct_start,MERCURY,,,乙女座,,,水星が乙女座で順行に戻ります。実務上の混乱やスケジュールの遅延が解消し、緻密な作業や調整が驚くほど順調に進み出します。,10,1
retrograde_start,MERCURY,,,天秤座,,,水星が天秤座で逆行を開始します。優柔不断になりやすく、対人関係の交渉や契約で意見の食い違いが生じやすい時期です。条件の丁寧な再確認を行いましょう。,10,1
direct_start,MERCURY,,,天秤座,,,水星が天秤座で順行に戻ります。対人関係の交渉や合意形成がスムーズになり、調和の取れたコミュニケーションが復活します。,10,1
retrograde_start,MERCURY,,,蠍座,,,水星が蠍座で逆行を開始します。疑心暗鬼や言葉の裏の読みすぎに注意したい時期です。表面的な情報に惑わされず、本質をじっくり洞察しましょう。,10,1
direct_start,MERCURY,,,蠍座,,,水星が蠍座で順行に戻ります。深い洞察力と調査能力が冴え渡り、複雑な問題の真相究明や腹を割った対話が進展します。,10,1
retrograde_start,MERCURY,,,射手座,,,水星が射手座で逆行を開始します。大風呂敷を広げすぎたり細部の確認不足によるミスに注意が必要です。旅行や学習の計画を丁寧に再点検しましょう。,10,1
direct_start,MERCURY,,,射手座,,,水星が射手座で順行に戻ります。視野が大きく広がり、長期的ビジョンや学び・出版・海外関連のコミュニケーションが快調に進み出します。,10,1
retrograde_start,MERCURY,,,山羊座,,,水星が山羊座で逆行を開始します。仕事上の手続きやスケジュールに遅れが出やすい時期です。焦らず既存の計画や規律をしっかりと見直しましょう。,10,1
direct_start,MERCURY,,,山羊座,,,水星が山羊座で順行に戻ります。ビジネスの商談や実務的な意思決定が確実性を帯びて前進します。着実に成果を積み上げましょう。,10,1
retrograde_start,MERCURY,,,水瓶座,,,水星が水瓶座で逆行を開始します。IT機器の不具合やネットワークの行き違いに注意が必要です。独創的なアイデアのブラッシュアップに充てましょう。,10,1
direct_start,MERCURY,,,水瓶座,,,水星が水瓶座で順行に戻ります。画期的なアイデアやデジタル関連の企画、仲間との連携がスムーズに加速します。未来志向で発信しましょう。,10,1
retrograde_start,MERCURY,,,魚座,,,水星が魚座で逆行を開始します。思考の曖昧さや連絡のすれ違いが生じやすい時期です。直感を大切にしつつも、重要な約束事は文章で残しましょう。,10,1
direct_start,MERCURY,,,魚座,,,水星が魚座で順行に戻ります。豊かな感受性とインスピレーションが言葉に宿り、心に響くアート表現や優しい対話が花開きます。,10,1
retrograde_start,VENUS,,,牡羊座,,,金星が牡羊座で逆行を開始します。恋愛や買い物での衝動的な行動・衝突に注意が必要です。自らの純粋な欲望と情熱のあり方を見つめ直しましょう。,10,1
direct_start,VENUS,,,牡羊座,,,金星が牡羊座で順行に戻ります。愛情面や魅力の表現において素直さと自信を取り戻し、情熱的な人間関係が活発に動き出します。,10,1
retrograde_start,VENUS,,,牡牛座,,,金星が本来の座である牡牛座で逆行を開始します。金銭感覚や物質的な豊かさ、美意識の再評価を行う時期です。無駄遣いを控え、本物の価値を見極めましょう。,10,1
direct_start,VENUS,,,牡牛座,,,金星が牡牛座で順行に戻ります。金運や愛情運が安定を取り戻し、心地よい五感の喜びや豊かな実りを存分に味わえるようになります。,10,1
retrograde_start,VENUS,,,双子座,,,金星が双子座で逆行を開始します。気まぐれな言動や八方美人による誤解に注意したい時期です。過去の友人との再会や楽しい趣味の復習に幸運があります。,10,1
direct_start,VENUS,,,双子座,,,金星が双子座で順行に戻ります。会話の弾む軽やかなコミュニケーションや楽しい交流が活発化し、恋愛や社交に爽やかな風が吹きます。,10,1
retrograde_start,VENUS,,,蟹座,,,金星が蟹座で逆行を開始します。感情的な甘えや身近な人への過度な依存に気をつけたい時期です。家族やパートナーへの真の愛と思いやりを再確認しましょう。,10,1
direct_start,VENUS,,,蟹座,,,金星が蟹座で順行に戻ります。身近な人たちとの温かい愛と絆が深まり、家庭や親しいコミュニティに安心と幸福感が満ち溢れます。,10,1
retrograde_start,VENUS,,,獅子座,,,金星が獅子座で逆行を開始します。自己顕示欲やプライドのぶつかり合いに注意したい時期です。見栄を捨て、心から純粋に楽しめる喜びを再発見しましょう。,10,1
direct_start,VENUS,,,獅子座,,,金星が獅子座で順行に戻ります。華やかな魅力とクリエイティブな輝きが全開になり、ドラマチックな恋愛や自己表現で脚光を浴びる時期です。,10,1
retrograde_start,VENUS,,,乙女座,,,金星が乙女座で逆行を開始します。相手の欠点ばかりが気になったり批判的になりやすい時期です。完璧を求めすぎず、日常の小さな優しさに目を向けましょう。,10,1
direct_start,VENUS,,,乙女座,,,金星が乙女座で順行に戻ります。控えめながらも誠実な愛情表現が実を結び、丁寧で心地よい人間関係や日々の楽しみが整います。,10,1
retrograde_start,VENUS,,,天秤座,,,金星が本来の座である天秤座で逆行を開始します。人間関係のバランスや契約・パートナーシップを根本から見直す時期です。対等で誠実な調和を求めましょう。,10,1
direct_start,VENUS,,,天秤座,,,金星が天秤座で順行に戻ります。社交運と魅力が最高潮に達し、美しく洗練された人間関係や素晴らしい出会いに恵まれる幸運期です。,10,1
retrograde_start,VENUS,,,蠍座,,,金星が蠍座で逆行を開始します。嫉妬心や執着、秘密の恋のトラブルに注意が必要な時期です。表面的な欲望を手放し、魂レベルの純粋な愛を再確認しましょう。,10,1
direct_start,VENUS,,,蠍座,,,金星が蠍座で順行に戻ります。深い絆と情熱がよみがえり、本音で結ばれた揺るぎない愛情関係や金銭的な再生が進展します。,10,1
retrograde_start,VENUS,,,射手座,,,金星が射手座で逆行を開始します。恋愛や支出においてルーズになりやすい時期です。自由奔放になりすぎず、相手への誠意と長期的な価値観を見直しましょう。,10,1
direct_start,VENUS,,,射手座,,,金星が射手座で順行に戻ります。開放的でワクワクする恋愛運や社交運が再燃し、共通の理想や旅・学びを通じた楽しい交流が広がります。,10,1
retrograde_start,VENUS,,,山羊座,,,金星が山羊座で逆行を開始します。愛情面で感情を抑え込みすぎたり打算的になりやすい時期です。形式にとらわれず、心の通った温かい信頼関係を再構築しましょう。,10,1
direct_start,VENUS,,,山羊座,,,金星が山羊座で順行に戻ります。誠実で安定したパートナーシップや堅実な財政基盤が整い、長期的な安心感を得られるようになります。,10,1
retrograde_start,VENUS,,,水瓶座,,,金星が水瓶座で逆行を開始します。人間関係での過度なドライさや風変わりな言動によるすれ違いに注意したい時期です。友情と愛情のバランスを丁寧に見直しましょう。,10,1
direct_start,VENUS,,,水瓶座,,,金星が水瓶座で順行に戻ります。自由で対等な仲間との友情や個性的な魅力が輝き、未来志向の爽やかな人間関係が広がります。,10,1
retrograde_start,VENUS,,,魚座,,,金星が高揚の座である魚座で逆行を開始します。自己犠牲的な恋愛や甘い幻想に流されやすい時期です。健全な境界線を意識し、自他への純粋な慈愛を大切にしましょう。,10,1
direct_start,VENUS,,,魚座,,,金星が魚座で順行に戻ります。無条件の愛と芸術的な美意識が最高潮に達し、優しさに満ちた至福の調和と癒やしがもたらされます。,10,1
retrograde_start,MARS,,,牡羊座,,,火星が本来の座である牡羊座で逆行を開始します。焦りやイライラ、衝動的な行動による衝突に厳重注意が必要です。怒りのエネルギーを内省と自己鍛錬に向けましょう。,10,1
direct_start,MARS,,,牡羊座,,,火星が牡羊座で順行に戻ります。本来の圧倒的な突破力と情熱が復活し、停滞していた挑戦や勝負事が一気に前進し始めます。,10,1
retrograde_start,MARS,,,牡牛座,,,火星が牡牛座で逆行を開始します。頑固さによる対立やペースの乱れによるフラストレーションを感じやすい時期です。焦らず体調と資源を整えましょう。,10,1
direct_start,MARS,,,牡牛座,,,火星が牡牛座で順行に戻ります。粘り強い持続力と実行力が戻り、目に見える確かな成果に向けて着実に行動できるようになります。,10,1
retrograde_start,MARS,,,双子座,,,火星が双子座で逆行を開始します。言葉の刃や議論での摩擦、集中力の散漫に注意したい時期です。多忙なスケジュールを整理し、優先順位を明確にしましょう。,10,1
direct_start,MARS,,,双子座,,,火星が双子座で順行に戻ります。知的好奇心と機動力が見事に噛み合い、情報発信や交渉、学習がスピーディかつ軽快に進みます。,10,1
retrograde_start,MARS,,,蟹座,,,火星が蟹座で逆行を開始します。感情的な爆発や家庭内での不満の鬱積に気をつけたい時期です。無理に戦おうとせず、心と体を休めて安心できる居場所を整えましょう。,10,1
direct_start,MARS,,,蟹座,,,火星が蟹座で順行に戻ります。大切な人を守るための温かい行動力と保護本能がポジティブに働き、家庭やチームのために力強く動けます。,10,1
retrograde_start,MARS,,,獅子座,,,火星が獅子座で逆行を開始します。自己主張の押し付けやプライドのぶつかり合いに注意が必要です。真の自信を内に秘め、誇り高い自己表現を磨きましょう。,10,1
direct_start,MARS,,,獅子座,,,火星が獅子座で順行に戻ります。ドラマチックな情熱とリーダーシップが堂々と発揮され、クリエイティブな活動や自己表現で輝かしい成果を収められます。,10,1
retrograde_start,MARS,,,乙女座,,,火星が乙女座で逆行を開始します。完璧主義による苛立ちや過労・批判的な態度に注意したい時期です。作業手順を効率化し、心身のメンテナンスを優先しましょう。,10,1
direct_start,MARS,,,乙女座,,,火星が乙女座で順行に戻ります。緻密な作業効率と実務遂行能力が抜群に冴え渡り、細かな課題や業務改善が驚くほどスムーズに片付きます。,10,1
retrograde_start,MARS,,,天秤座,,,火星が天秤座で逆行を開始します。対人関係での優柔不断や受動攻撃的な態度に気をつけたい時期です。対立を恐れず、フェアで建設的な交渉姿勢を再確認しましょう。,10,1
direct_start,MARS,,,天秤座,,,火星が天秤座で順行に戻ります。スマートで洗練された社交性と交渉力が復活し、周囲と協調しながら自らの意図を上手に通せるようになります。,10,1
retrograde_start,MARS,,,蠍座,,,火星が本来の座である蠍座で逆行を開始します。抑圧された怒りや復讐心、執着による摩擦に注意が必要です。深い情熱を自己変革への強靭なエネルギーへ昇華させましょう。,10,1
direct_start,MARS,,,蠍座,,,火星が蠍座で順行に戻ります。底知れぬ集中力と鋼の意志が復活し、難攻不落の目標や根本的な課題に正面から挑んで打ち破ることができます。,10,1
retrograde_start,MARS,,,射手座,,,火星が射手座で逆行を開始します。無謀な挑戦や独善的な正義感の暴走に注意したい時期です。高い目標へのルートを冷静に再点検し、準備を整えましょう。,10,1
direct_start,MARS,,,射手座,,,火星が射手座で順行に戻ります。冒険心とダイナミックな行動力が蘇り、未知の世界への挑戦や遠大なプロジェクトが一気に加速します。,10,1
retrograde_start,MARS,,,山羊座,,,火星が高揚の座である山羊座で逆行を開始します。野心の空回りや過度なプレッシャーによる消耗に気をつけたい時期です。長期的な戦略と手順を再構築しましょう。,10,1
direct_start,MARS,,,山羊座,,,火星が山羊座で順行に戻ります。最高峰の遂行能力と不屈の実行力が発揮され、社会的成功や確固たる成果に向けて力強く邁進できます。,10,1
retrograde_start,MARS,,,水瓶座,,,火星が水瓶座で逆行を開始します。突飛な行動やチーム内の反発・孤立に注意が必要な時期です。変革の情熱を仲間と共有し、建設的な改革を目指しましょう。,10,1
direct_start,MARS,,,水瓶座,,,火星が水瓶座で順行に戻ります。革新的なアイデアを具現化する行動力とチームの団結力が高まり、未来に向けた改革がスピーディに進みます。,10,1
retrograde_start,MARS,,,魚座,,,火星が魚座で逆行を開始します。エネルギーの散漫や無力感、現実逃避に陥りやすい時期です。無理な勝負を避け、芸術や奉仕活動を通じて心を癒やしましょう。,10,1
direct_start,MARS,,,魚座,,,火星が魚座で順行に戻ります。優しい共感と思いやりが行動力に宿り、人々のために献身的に動くことで大きな感動と調和を生み出せます。,10,1
retrograde_start,JUPITER,,,牡羊座,,,木星が牡羊座で逆行を開始します。無計画な拡大路線や前のめりな焦りを抑え、自らの純粋な志とビジョンの質をじっくり高める内省期に入ります。,10,1
direct_start,JUPITER,,,牡羊座,,,木星が牡羊座で順行に戻ります。新たなステージへの発展と拡大のエネルギーが一気に解放され、力強いスタートダッシュを切ることができます。,10,1
retrograde_start,JUPITER,,,牡牛座,,,木星が牡牛座で逆行を開始します。経済的な見通しの甘さや物質的な過剰を見直す時期です。本当に価値のある資産や才能を丁寧に育みましょう。,10,1
direct_start,JUPITER,,,牡牛座,,,木星が牡牛座で順行に戻ります。経済的な豊かさや事業の拡大、五感を満たす幸運が順調に実を結び始めます。確実な繁栄を築きましょう。,10,1
retrograde_start,JUPITER,,,双子座,,,木星が双子座で逆行を開始します。情報の過多や浅く広い手出しによる混乱を整理する時期です。有益な知識を厳選し、本質的な学びに集中しましょう。,10,1
direct_start,JUPITER,,,双子座,,,木星が双子座で順行に戻ります。知的好奇心とコミュニケーションの輪が大きく広がり、多彩な情報やネットワークを通じて幸運が舞い込みます。,10,1
retrograde_start,JUPITER,,,蟹座,,,木星が高揚の座である蟹座で逆行を開始します。身内びいきや過剰な感情的保護を見直す時期です。心の土台と家族愛のあり方を温かく再確認しましょう。,10,1
direct_start,JUPITER,,,蟹座,,,木星が蟹座で順行に戻ります。家庭や身近なコミュニティに豊かな繁栄と幸福感が満ち溢れ、心温まる支援や絆に恵まれる幸運期です。,10,1
retrograde_start,JUPITER,,,獅子座,,,木星が獅子座で逆行を開始します。傲慢さや自己演出の過剰に気をつけたい時期です。純粋な誇りと喜びを内側に宿し、本物の自信を育てましょう。,10,1
direct_start,JUPITER,,,獅子座,,,木星が獅子座で順行に戻ります。クリエイティブな才能や自己表現が社会から広く称賛され、堂々と主役として輝くチャンスが到来します。,10,1
retrograde_start,JUPITER,,,乙女座,,,木星が乙女座で逆行を開始します。細部への過度な気配りや批判精神を緩める時期です。実務の手順を根本から見直し、より大局的な効率化を図りましょう。,10,1
direct_start,JUPITER,,,乙女座,,,木星が乙女座で順行に戻ります。仕事のスキル向上や業務の改善、健康管理の成果が目に見えて現れ、確実な実力アップを果たせます。,10,1
retrograde_start,JUPITER,,,天秤座,,,木星が天秤座で逆行を開始します。八方美人な態度や契約・対人関係の甘さを見直す時期です。真に公平で互いを高め合える関係性を再構築しましょう。,10,1
direct_start,JUPITER,,,天秤座,,,木星が天秤座で順行に戻ります。良質な人脈の拡大やパートナーシップの発展に強力な追い風が吹き、素晴らしい協力関係が結ばれます。,10,1
retrograde_start,JUPITER,,,蠍座,,,木星が蠍座で逆行を開始します。深い執着や不信感を浄化し、精神的な器を広げる時期です。表層を超えた本質的な真理と向き合いましょう。,10,1
direct_start,JUPITER,,,蠍座,,,木星が蠍座で順行に戻ります。深層心理の変容や共有財産の拡大、専門分野の極意の習得など、計り知れない豊かさと再生の恩恵を受け取れます。,10,1
retrograde_start,JUPITER,,,射手座,,,木星が本来の座である射手座で逆行を開始します。理想の拡大や楽観的な計画を一度立ち止まって検証し、真の智慧と哲学を深める内省期に入ります。,10,1
direct_start,JUPITER,,,射手座,,,木星が射手座で順行に戻ります。最高の拡大運と発展のエネルギーが解き放たれ、未知の世界への挑戦や高等教育・海外との交流で大躍進を果たせます。,10,1
retrograde_start,JUPITER,,,山羊座,,,木星が山羊座で逆行を開始します。社会的な野心や成功のスピードを再評価する時期です。焦って結果を求めず、足元の構造を強固に固め直しましょう。,10,1
direct_start,JUPITER,,,山羊座,,,木星が山羊座で順行に戻ります。地道な努力が大きな社会的信用や具体的な成果として実を結び、確固たる地位と実績を確立できます。,10,1
retrograde_start,JUPITER,,,水瓶座,,,木星が水瓶座で逆行を開始します。理想主義や急進的な改革計画を見直す時期です。仲間との共通理念を再確認し、より現実的な社会貢献の道を模索しましょう。,10,1
direct_start,JUPITER,,,水瓶座,,,木星が水瓶座で順行に戻ります。未来へのビジョンや革新的なネットワークが急速に広がり、自由で自由闊達な仲間と共に新たな時代を切り拓けます。,10,1
retrograde_start,JUPITER,,,魚座,,,木星が本来の座である魚座で逆行を開始します。過度な現実逃避や感傷的な甘えを見つめ直す時期です。内なる霊的直感と純粋な祈りの質を高めましょう。,10,1
direct_start,JUPITER,,,魚座,,,木星が魚座で順行に戻ります。大いなる慈愛とスピリチュアルなインスピレーションが最高潮に達し、人々の心を癒やす崇高な幸運に恵まれます。,10,1
retrograde_start,SATURN,,,牡羊座,,,土星が牡羊座で逆行を開始します。焦りや自己主張の強さを見直し、長期的な自己規律を確立する時期です。基礎体力を養い、着実な土台を固めましょう。,10,1
direct_start,SATURN,,,牡羊座,,,土星が牡羊座で順行に戻ります。試練を乗り越えた真の勇気と自立心が宿り、確固たる責任感を持って新しい挑戦へ堂々と踏み出せます。,10,1
retrograde_start,SATURN,,,牡牛座,,,土星が牡牛座で逆行を開始します。物質的な執着や頑固さを手放し、経済的・身体的な土台を丁寧に点検する時期です。無駄を省き、本質的な実力を蓄えましょう。,10,1
direct_start,SATURN,,,牡牛座,,,土星が牡牛座で順行に戻ります。地道に積み重ねてきた努力が永続的な資産や揺るぎない才能として結実し、安定した繁栄を享受できます。,10,1
retrograde_start,SATURN,,,双子座,,,土星が双子座で逆行を開始します。表面的な知識や曖昧なコミュニケーションを見直す時期です。専門的な知見の体系化や思考の整理に集中しましょう。,10,1
direct_start,SATURN,,,双子座,,,土星が双子座で順行に戻ります。論理的思考と実践的な伝達力が完成し、重要な資格取得や執筆・教育分野で確固たる評価を得られます。,10,1
retrograde_start,SATURN,,,蟹座,,,土星が蟹座で逆行を開始します。感情の未熟さや家庭内の重圧・責任を見つめ直す時期です。内省を通じて真の精神的自立と温かい包容力を育みましょう。,10,1
direct_start,SATURN,,,蟹座,,,土星が蟹座で順行に戻ります。家族や親しい共同体との絆が盤石に固まり、精神的な安心感と責任ある温かな居場所が確立されます。,10,1
retrograde_start,SATURN,,,獅子座,,,土星が獅子座で逆行を開始します。承認欲求や見栄を手放し、本物の自信とリーダーシップを内面に構築する時期です。地道な創作や自己鍛錬に励みましょう。,10,1
direct_start,SATURN,,,獅子座,,,土星が獅子座で順行に戻ります。磨き上げられた真の実力と風格が認められ、揺るぎない威厳を持って舞台の中心で輝くことができます。,10,1
retrograde_start,SATURN,,,乙女座,,,土星が乙女座で逆行を開始します。過度な批判精神や健康不安を見直し、日々のルーティンや実務の仕組みを根本から改善する時期です。,10,1
direct_start,SATURN,,,乙女座,,,土星が乙女座で順行に戻ります。緻密な実務能力と洗練された生活習慣が確立され、プロフェッショナルとしての高い信頼を獲得できます。,10,1
retrograde_start,SATURN,,,天秤座,,,土星が高揚の座である天秤座で逆行を開始します。対人関係やパートナーシップの責任・契約を真摯に見直す時期です。対等で誠実な公正さを養いましょう。,10,1
direct_start,SATURN,,,天秤座,,,土星が天秤座で順行に戻ります。お互いを高め合う強固な信頼関係や永続的な契約が成立し、成熟したパートナーシップを築けます。,10,1
retrograde_start,SATURN,,,蠍座,,,土星が蠍座で逆行を開始します。深層心理の恐れや執着、共有財産の管理を徹底的に見直す時期です。不要な感情を手放し、真の強靭さを手に入れましょう。,10,1
direct_start,SATURN,,,蠍座,,,土星が蠍座で順行に戻ります。過酷な試練を耐え抜いた不屈の精神力と深い絆が完成し、根本的な再生と変容を成し遂げられます。,10,1
retrograde_start,SATURN,,,射手座,,,土星が射手座で逆行を開始します。独善的な信念や曖昧な理想主義を見直し、現実に基づいた真の哲学と理念を再構築する時期です。,10,1
direct_start,SATURN,,,射手座,,,土星が射手座で順行に戻ります。人生の指針となる高いビジョンや専門知識が確固たる形となり、未来への長期的な探求を自信を持って再開できます。,10,1
retrograde_start,SATURN,,,山羊座,,,土星が本来の座である山羊座で逆行を開始します。キャリアの構造や組織の責任・社会的なルールを根本から点検し、より盤石な体制を整える時期です。,10,1
direct_start,SATURN,,,山羊座,,,土星が山羊座で順行に戻ります。最高峰の統率力と構築力が発揮され、社会的な大事業や長期的な目標において揺るぎない金字塔を打ち立てられます。,10,1
retrograde_start,SATURN,,,水瓶座,,,土星が本来の座である水瓶座で逆行を開始します。未来への改革案やコミュニティの規律を再検討する時期です。理想論にとどまらない現実的な仕組みを練り直しましょう。,10,1
direct_start,SATURN,,,水瓶座,,,土星が水瓶座で順行に戻ります。革新的な社会変革や仲間との連帯が強固なシステムとして結実し、未来に向けた新しい社会基盤が完成します。,10,1
retrograde_start,SATURN,,,魚座,,,土星が魚座で逆行を開始します。曖昧な感情や現実逃避、過度な被害者意識を整理する時期です。精神的な境界線を明確にし、心の芯を強く育てましょう。,10,1
direct_start,SATURN,,,魚座,,,土星が魚座で順行に戻ります。深い慈悲やスピリチュアルな理想を現実の奉仕活動や芸術として形にする実務力が整い、確かな癒やしをもたらすことができます。,10,1
retrograde_start,URANUS,,,牡羊座,,,天王星が牡羊座で逆行を開始します。急進的すぎる衝動や反逆心を内省し、自らの内なるオリジナリティと真の独立心をじっくり育てる期間です。,10,1
direct_start,URANUS,,,牡羊座,,,天王星が牡羊座で順行に戻ります。先駆者としての圧倒的なブレイクスルーの力が解放され、唯一無二の道を切り拓く大改革が一気に加速します。,10,1
retrograde_start,URANUS,,,牡牛座,,,天王星が牡牛座で逆行を開始します。経済システムや所有の概念、価値観の刷新を内省する時期です。デジタル化や新しい資産運用への準備を整えましょう。,10,1
direct_start,URANUS,,,牡牛座,,,天王星が牡牛座で順行に戻ります。収入源の多角化や画期的な才能の発掘が進み、物質的・経済的な大改革がダイナミックに展開します。,10,1
retrograde_start,URANUS,,,双子座,,,天王星が双子座で逆行を開始します。情報や技術の急速な進化を内面で消化する時期です。独創的なアイデアや通信手段を吟味し、思考を研ぎ澄ましましょう。,10,1
direct_start,URANUS,,,双子座,,,天王星が双子座で順行に戻ります。最先端の知識や革新的なコミュニケーションが爆発的に広がり、知的な大革命を起こすことができます。,10,1
retrograde_start,URANUS,,,蟹座,,,天王星が蟹座で逆行を開始します。家族観や住まい・情緒的な自立のあり方を内省する時期です。古い執着を手放し、自由で風通しの良い居場所を模索しましょう。,10,1
direct_start,URANUS,,,蟹座,,,天王星が蟹座で順行に戻ります。プライベートな生活様式や住環境の刷新が進み、お互いの個性を尊重し合える新しい形の家族愛が確立されます。,10,1
retrograde_start,URANUS,,,獅子座,,,天王星が獅子座で逆行を開始します。自己表現やプライドのあり方を見直す時期です。奇をてらった演出をやめ、魂から湧き出る真の個性を磨きましょう。,10,1
direct_start,URANUS,,,獅子座,,,天王星が獅子座で順行に戻ります。独創的なクリエイティビティと圧倒的な存在感が解き放たれ、時代をリードする唯一無二の表現で人々を魅了します。,10,1
retrograde_start,URANUS,,,乙女座,,,天王星が乙女座で逆行を開始します。労働環境や日常ルーティン、健康法のイノベーションを点検する時期です。最新の効率化ツールを精査しましょう。,10,1
direct_start,URANUS,,,乙女座,,,天王星が乙女座で順行に戻ります。仕事の自動化やヘルスケアの革新的な改善が一気に進み、スマートで無駄のないライフスタイルが完成します。,10,1
retrograde_start,URANUS,,,天秤座,,,天王星が天秤座で逆行を開始します。人間関係やパートナーシップにおける自由と自立のバランスを見つめ直す時期です。固定観念を手放しましょう。,10,1
direct_start,URANUS,,,天秤座,,,天王星が天秤座で順行に戻ります。型にはまらない斬新なパートナーシップや画期的なコラボレーションが成立し、新しい時代の社交が花開きます。,10,1
retrograde_start,URANUS,,,蠍座,,,天王星が高揚の座である蠍座で逆行を開始します。深層心理の恐れや共有財産の抜本的変革を内省する時期です。魂の完全な脱皮への準備を整えましょう。,10,1
direct_start,URANUS,,,蠍座,,,天王星が蠍座で順行に戻ります。劇的な心理的覚醒や隠された真実の解明が進み、根底からの再生と大逆転のブレイクスルーを遂げられます。,10,1
retrograde_start,URANUS,,,射手座,,,天王星が射手座で逆行を開始します。思想や哲学、冒険のビジョンを内面で再構築する時期です。真の自由とは何かを深く探求しましょう。,10,1
direct_start,URANUS,,,射手座,,,天王星が射手座で順行に戻ります。国境や既成概念を超えた壮大なイノベーションが加速し、世界を舞台にした革新的な探求へ飛び出せます。,10,1
retrograde_start,URANUS,,,山羊座,,,天王星が山羊座で逆行を開始します。社会システムや組織の構造改革を内省する時期です。古い体制への反発を抑え、現実的で持続可能な刷新プランを練りましょう。,10,1
direct_start,URANUS,,,山羊座,,,天王星が山羊座で順行に戻ります。伝統的な社会構造やビジネスモデルの近代化が一気に加速し、新時代にふさわしい革新的な仕組みが確立されます。,10,1
