Record_ID,Record_Type,Primary_Planet,Secondary_Planet,Match_Type,Target_Sign,Target_Natal_House,Tone,Title,Interpretation,Priority,Active_Flag
BACKGROUND_PLUTO_LEO_NATAL_11,background,PLUTO,ANY,planet_natal_house,LEO,11,mixed,,,110,0
BACKGROUND_PLUTO_LEO_NATAL_12,background,PLUTO,ANY,planet_natal_house,LEO,12,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_1,background,PLUTO,ANY,planet_natal_house,VIRGO,1,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_2,background,PLUTO,ANY,planet_natal_house,VIRGO,2,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_3,background,PLUTO,ANY,planet_natal_house,VIRGO,3,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_4,background,PLUTO,ANY,planet_natal_house,VIRGO,4,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_5,background,PLUTO,ANY,planet_natal_house,VIRGO,5,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_6,background,PLUTO,ANY,planet_natal_house,VIRGO,6,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_7,background,PLUTO,ANY,planet_natal_house,VIRGO,7,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_8,background,PLUTO,ANY,planet_natal_house,VIRGO,8,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_9,background,PLUTO,ANY,planet_natal_house,VIRGO,9,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_10,background,PLUTO,ANY,planet_natal_house,VIRGO,10,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_11,background,PLUTO,ANY,planet_natal_house,VIRGO,11,mixed,,,110,0
BACKGROUND_PLUTO_VIRGO_NATAL_12,background,PLUTO,ANY,planet_natal_house,VIRGO,12,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_1,background,PLUTO,ANY,planet_natal_house,LIBRA,1,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_2,background,PLUTO,ANY,planet_natal_house,LIBRA,2,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_3,background,PLUTO,ANY,planet_natal_house,LIBRA,3,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_4,background,PLUTO,ANY,planet_natal_house,LIBRA,4,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_5,background,PLUTO,ANY,planet_natal_house,LIBRA,5,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_6,background,PLUTO,ANY,planet_natal_house,LIBRA,6,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_7,background,PLUTO,ANY,planet_natal_house,LIBRA,7,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_8,background,PLUTO,ANY,planet_natal_house,LIBRA,8,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_9,background,PLUTO,ANY,planet_natal_house,LIBRA,9,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_10,background,PLUTO,ANY,planet_natal_house,LIBRA,10,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_11,background,PLUTO,ANY,planet_natal_house,LIBRA,11,mixed,,,110,0
BACKGROUND_PLUTO_LIBRA_NATAL_12,background,PLUTO,ANY,planet_natal_house,LIBRA,12,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_1,background,PLUTO,ANY,planet_natal_house,SCORPIO,1,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_2,background,PLUTO,ANY,planet_natal_house,SCORPIO,2,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_3,background,PLUTO,ANY,planet_natal_house,SCORPIO,3,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_4,background,PLUTO,ANY,planet_natal_house,SCORPIO,4,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_5,background,PLUTO,ANY,planet_natal_house,SCORPIO,5,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_6,background,PLUTO,ANY,planet_natal_house,SCORPIO,6,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_7,background,PLUTO,ANY,planet_natal_house,SCORPIO,7,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_8,background,PLUTO,ANY,planet_natal_house,SCORPIO,8,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_9,background,PLUTO,ANY,planet_natal_house,SCORPIO,9,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_10,background,PLUTO,ANY,planet_natal_house,SCORPIO,10,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_11,background,PLUTO,ANY,planet_natal_house,SCORPIO,11,mixed,,,110,0
BACKGROUND_PLUTO_SCORPIO_NATAL_12,background,PLUTO,ANY,planet_natal_house,SCORPIO,12,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_1,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,1,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_2,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,2,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_3,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,3,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_4,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,4,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_5,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,5,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_6,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,6,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_7,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,7,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_8,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,8,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_9,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,9,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_10,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,10,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_11,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,11,mixed,,,110,0
BACKGROUND_PLUTO_SAGITTARIUS_NATAL_12,background,PLUTO,ANY,planet_natal_house,SAGITTARIUS,12,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_1,background,PLUTO,ANY,planet_natal_house,CAPRICORN,1,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_2,background,PLUTO,ANY,planet_natal_house,CAPRICORN,2,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_3,background,PLUTO,ANY,planet_natal_house,CAPRICORN,3,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_4,background,PLUTO,ANY,planet_natal_house,CAPRICORN,4,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_5,background,PLUTO,ANY,planet_natal_house,CAPRICORN,5,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_6,background,PLUTO,ANY,planet_natal_house,CAPRICORN,6,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_7,background,PLUTO,ANY,planet_natal_house,CAPRICORN,7,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_8,background,PLUTO,ANY,planet_natal_house,CAPRICORN,8,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_9,background,PLUTO,ANY,planet_natal_house,CAPRICORN,9,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_10,background,PLUTO,ANY,planet_natal_house,CAPRICORN,10,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_11,background,PLUTO,ANY,planet_natal_house,CAPRICORN,11,mixed,,,110,0
BACKGROUND_PLUTO_CAPRICORN_NATAL_12,background,PLUTO,ANY,planet_natal_house,CAPRICORN,12,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_1,background,PLUTO,ANY,planet_natal_house,AQUARIUS,1,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_2,background,PLUTO,ANY,planet_natal_house,AQUARIUS,2,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_3,background,PLUTO,ANY,planet_natal_house,AQUARIUS,3,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_4,background,PLUTO,ANY,planet_natal_house,AQUARIUS,4,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_5,background,PLUTO,ANY,planet_natal_house,AQUARIUS,5,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_6,background,PLUTO,ANY,planet_natal_house,AQUARIUS,6,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_7,background,PLUTO,ANY,planet_natal_house,AQUARIUS,7,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_8,background,PLUTO,ANY,planet_natal_house,AQUARIUS,8,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_9,background,PLUTO,ANY,planet_natal_house,AQUARIUS,9,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_10,background,PLUTO,ANY,planet_natal_house,AQUARIUS,10,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_11,background,PLUTO,ANY,planet_natal_house,AQUARIUS,11,mixed,,,110,0
BACKGROUND_PLUTO_AQUARIUS_NATAL_12,background,PLUTO,ANY,planet_natal_house,AQUARIUS,12,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_1,background,PLUTO,ANY,planet_natal_house,PISCES,1,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_2,background,PLUTO,ANY,planet_natal_house,PISCES,2,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_3,background,PLUTO,ANY,planet_natal_house,PISCES,3,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_4,background,PLUTO,ANY,planet_natal_house,PISCES,4,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_5,background,PLUTO,ANY,planet_natal_house,PISCES,5,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_6,background,PLUTO,ANY,planet_natal_house,PISCES,6,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_7,background,PLUTO,ANY,planet_natal_house,PISCES,7,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_8,background,PLUTO,ANY,planet_natal_house,PISCES,8,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_9,background,PLUTO,ANY,planet_natal_house,PISCES,9,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_10,background,PLUTO,ANY,planet_natal_house,PISCES,10,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_11,background,PLUTO,ANY,planet_natal_house,PISCES,11,mixed,,,110,0
BACKGROUND_PLUTO_PISCES_NATAL_12,background,PLUTO,ANY,planet_natal_house,PISCES,12,mixed,,,110,0
RESONANCE_URANUS_SUN_SAME_SIGN_ARIES,resonance,URANUS,SUN,same_sign,ARIES,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_TAURUS,resonance,URANUS,SUN,same_sign,TAURUS,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_GEMINI,resonance,URANUS,SUN,same_sign,GEMINI,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_CANCER,resonance,URANUS,SUN,same_sign,CANCER,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_LEO,resonance,URANUS,SUN,same_sign,LEO,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_VIRGO,resonance,URANUS,SUN,same_sign,VIRGO,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_LIBRA,resonance,URANUS,SUN,same_sign,LIBRA,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_SCORPIO,resonance,URANUS,SUN,same_sign,SCORPIO,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_SAGITTARIUS,resonance,URANUS,SUN,same_sign,SAGITTARIUS,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_CAPRICORN,resonance,URANUS,SUN,same_sign,CAPRICORN,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_AQUARIUS,resonance,URANUS,SUN,same_sign,AQUARIUS,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_SIGN_PISCES,resonance,URANUS,SUN,same_sign,PISCES,ANY,activation,,,170,0
RESONANCE_URANUS_SUN_SAME_NATAL_1,resonance,URANUS,SUN,same_natal_house,ANY,1,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_2,resonance,URANUS,SUN,same_natal_house,ANY,2,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_3,resonance,URANUS,SUN,same_natal_house,ANY,3,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_4,resonance,URANUS,SUN,same_natal_house,ANY,4,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_5,resonance,URANUS,SUN,same_natal_house,ANY,5,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_6,resonance,URANUS,SUN,same_natal_house,ANY,6,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_7,resonance,URANUS,SUN,same_natal_house,ANY,7,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_8,resonance,URANUS,SUN,same_natal_house,ANY,8,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_9,resonance,URANUS,SUN,same_natal_house,ANY,9,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_10,resonance,URANUS,SUN,same_natal_house,ANY,10,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_11,resonance,URANUS,SUN,same_natal_house,ANY,11,activation,,,160,0
RESONANCE_URANUS_SUN_SAME_NATAL_12,resonance,URANUS,SUN,same_natal_house,ANY,12,activation,,,160,0
RESONANCE_URANUS_MARS_SAME_SIGN_ARIES,resonance,URANUS,MARS,same_sign,ARIES,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_TAURUS,resonance,URANUS,MARS,same_sign,TAURUS,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_GEMINI,resonance,URANUS,MARS,same_sign,GEMINI,ANY,activation,変化を行動へつなぐ点火期,火星と天王星が同じ双子座にある間は、情報、連絡、判断、仕事の進め方に変化を起こす力が強まります。急な対応だけに追われると消耗しやすいため、思いつきをすぐ実行するより、優先順位と伝達経路を整えてから動くことで、この刺激を実際の前進へつなげやすくなります。,165,1
RESONANCE_URANUS_MARS_SAME_SIGN_CANCER,resonance,URANUS,MARS,same_sign,CANCER,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_LEO,resonance,URANUS,MARS,same_sign,LEO,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_VIRGO,resonance,URANUS,MARS,same_sign,VIRGO,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_LIBRA,resonance,URANUS,MARS,same_sign,LIBRA,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_SCORPIO,resonance,URANUS,MARS,same_sign,SCORPIO,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_SAGITTARIUS,resonance,URANUS,MARS,same_sign,SAGITTARIUS,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_CAPRICORN,resonance,URANUS,MARS,same_sign,CAPRICORN,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_AQUARIUS,resonance,URANUS,MARS,same_sign,AQUARIUS,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_SIGN_PISCES,resonance,URANUS,MARS,same_sign,PISCES,ANY,activation,,,165,0
RESONANCE_URANUS_MARS_SAME_NATAL_1,resonance,URANUS,MARS,same_natal_house,ANY,1,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_2,resonance,URANUS,MARS,same_natal_house,ANY,2,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_3,resonance,URANUS,MARS,same_natal_house,ANY,3,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_4,resonance,URANUS,MARS,same_natal_house,ANY,4,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_5,resonance,URANUS,MARS,same_natal_house,ANY,5,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_6,resonance,URANUS,MARS,same_natal_house,ANY,6,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_7,resonance,URANUS,MARS,same_natal_house,ANY,7,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_8,resonance,URANUS,MARS,same_natal_house,ANY,8,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_9,resonance,URANUS,MARS,same_natal_house,ANY,9,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_10,resonance,URANUS,MARS,same_natal_house,ANY,10,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_11,resonance,URANUS,MARS,same_natal_house,ANY,11,activation,,,155,0
RESONANCE_URANUS_MARS_SAME_NATAL_12,resonance,URANUS,MARS,same_natal_house,ANY,12,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_ARIES,resonance,URANUS,JUPITER,same_sign,ARIES,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_TAURUS,resonance,URANUS,JUPITER,same_sign,TAURUS,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_GEMINI,resonance,URANUS,JUPITER,same_sign,GEMINI,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_CANCER,resonance,URANUS,JUPITER,same_sign,CANCER,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_LEO,resonance,URANUS,JUPITER,same_sign,LEO,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_VIRGO,resonance,URANUS,JUPITER,same_sign,VIRGO,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_LIBRA,resonance,URANUS,JUPITER,same_sign,LIBRA,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_SCORPIO,resonance,URANUS,JUPITER,same_sign,SCORPIO,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_SAGITTARIUS,resonance,URANUS,JUPITER,same_sign,SAGITTARIUS,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_CAPRICORN,resonance,URANUS,JUPITER,same_sign,CAPRICORN,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_AQUARIUS,resonance,URANUS,JUPITER,same_sign,AQUARIUS,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_SIGN_PISCES,resonance,URANUS,JUPITER,same_sign,PISCES,ANY,activation,,,155,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_1,resonance,URANUS,JUPITER,same_natal_house,ANY,1,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_2,resonance,URANUS,JUPITER,same_natal_house,ANY,2,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_3,resonance,URANUS,JUPITER,same_natal_house,ANY,3,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_4,resonance,URANUS,JUPITER,same_natal_house,ANY,4,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_5,resonance,URANUS,JUPITER,same_natal_house,ANY,5,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_6,resonance,URANUS,JUPITER,same_natal_house,ANY,6,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_7,resonance,URANUS,JUPITER,same_natal_house,ANY,7,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_8,resonance,URANUS,JUPITER,same_natal_house,ANY,8,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_9,resonance,URANUS,JUPITER,same_natal_house,ANY,9,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_10,resonance,URANUS,JUPITER,same_natal_house,ANY,10,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_11,resonance,URANUS,JUPITER,same_natal_house,ANY,11,activation,,,145,0
RESONANCE_URANUS_JUPITER_SAME_NATAL_12,resonance,URANUS,JUPITER,same_natal_house,ANY,12,activation,,,145,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_ARIES,resonance,NEPTUNE,SUN,same_sign,ARIES,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_TAURUS,resonance,NEPTUNE,SUN,same_sign,TAURUS,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_GEMINI,resonance,NEPTUNE,SUN,same_sign,GEMINI,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_CANCER,resonance,NEPTUNE,SUN,same_sign,CANCER,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_LEO,resonance,NEPTUNE,SUN,same_sign,LEO,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_VIRGO,resonance,NEPTUNE,SUN,same_sign,VIRGO,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_LIBRA,resonance,NEPTUNE,SUN,same_sign,LIBRA,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_SCORPIO,resonance,NEPTUNE,SUN,same_sign,SCORPIO,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_SAGITTARIUS,resonance,NEPTUNE,SUN,same_sign,SAGITTARIUS,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_CAPRICORN,resonance,NEPTUNE,SUN,same_sign,CAPRICORN,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_AQUARIUS,resonance,NEPTUNE,SUN,same_sign,AQUARIUS,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_SIGN_PISCES,resonance,NEPTUNE,SUN,same_sign,PISCES,ANY,activation,,,170,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_1,resonance,NEPTUNE,SUN,same_natal_house,ANY,1,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_2,resonance,NEPTUNE,SUN,same_natal_house,ANY,2,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_3,resonance,NEPTUNE,SUN,same_natal_house,ANY,3,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_4,resonance,NEPTUNE,SUN,same_natal_house,ANY,4,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_5,resonance,NEPTUNE,SUN,same_natal_house,ANY,5,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_6,resonance,NEPTUNE,SUN,same_natal_house,ANY,6,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_7,resonance,NEPTUNE,SUN,same_natal_house,ANY,7,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_8,resonance,NEPTUNE,SUN,same_natal_house,ANY,8,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_9,resonance,NEPTUNE,SUN,same_natal_house,ANY,9,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_10,resonance,NEPTUNE,SUN,same_natal_house,ANY,10,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_11,resonance,NEPTUNE,SUN,same_natal_house,ANY,11,activation,,,160,0
RESONANCE_NEPTUNE_SUN_SAME_NATAL_12,resonance,NEPTUNE,SUN,same_natal_house,ANY,12,activation,,,160,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_ARIES,resonance,NEPTUNE,MARS,same_sign,ARIES,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_TAURUS,resonance,NEPTUNE,MARS,same_sign,TAURUS,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_GEMINI,resonance,NEPTUNE,MARS,same_sign,GEMINI,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_CANCER,resonance,NEPTUNE,MARS,same_sign,CANCER,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_LEO,resonance,NEPTUNE,MARS,same_sign,LEO,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_VIRGO,resonance,NEPTUNE,MARS,same_sign,VIRGO,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_LIBRA,resonance,NEPTUNE,MARS,same_sign,LIBRA,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_SCORPIO,resonance,NEPTUNE,MARS,same_sign,SCORPIO,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_SAGITTARIUS,resonance,NEPTUNE,MARS,same_sign,SAGITTARIUS,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_CAPRICORN,resonance,NEPTUNE,MARS,same_sign,CAPRICORN,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_AQUARIUS,resonance,NEPTUNE,MARS,same_sign,AQUARIUS,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_SIGN_PISCES,resonance,NEPTUNE,MARS,same_sign,PISCES,ANY,activation,,,165,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_1,resonance,NEPTUNE,MARS,same_natal_house,ANY,1,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_2,resonance,NEPTUNE,MARS,same_natal_house,ANY,2,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_3,resonance,NEPTUNE,MARS,same_natal_house,ANY,3,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_4,resonance,NEPTUNE,MARS,same_natal_house,ANY,4,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_5,resonance,NEPTUNE,MARS,same_natal_house,ANY,5,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_6,resonance,NEPTUNE,MARS,same_natal_house,ANY,6,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_7,resonance,NEPTUNE,MARS,same_natal_house,ANY,7,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_8,resonance,NEPTUNE,MARS,same_natal_house,ANY,8,activation,,,155,0
