Template_ID,Year_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_AQUARIUS_URANUS_GEMINI_N12,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,12,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第12ハウスである無意識や内面の世界に豊かなインスピレーションを注ぎ込みます。過去のこだわりがすっきりと洗い流され、心の中に澄み切った静けさが戻ってきます。内なる直感を信じて心を整えることが、これからの行動を支えます。,100,1
2026_AQUARIUS_JUPITER_LEO_N01,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,1,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、水瓶座の対人・パートナーシップ領域を照らしながらネイタル第1ハウスに溢れる自信と活力を注ぎ込みます。素晴らしい協力者や理解者に恵まれ、新しい舞台へ堂々と踏み出していける華やかな時期です。開かれた心で人と向き合うことで、絶大な応援が集まります。,100,1
2026_AQUARIUS_JUPITER_LEO_N02,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,2,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第2ハウスの才能や経済基盤に豊かな実りをもたらします。人との繋がりや契約を通じて実力が正当に評価され、収入の拡大や安定した基盤作りが進む好機です。手元の実力を賢く活用することがさらなる豊かさと心のゆとりを引き寄せます。,100,1
2026_AQUARIUS_JUPITER_LEO_N03,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,3,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第3ハウスにおける学びや発信に温かな活気をもたらします。知的好奇心に導かれて学びを深めたり、自らの思いを熱意を込めて発信することで、素晴らしい反響が得られる時期です。身近な人々との対話を重ねることで、豊かな人脈が心地よく広がります。,100,1
2026_AQUARIUS_JUPITER_LEO_N04,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,4,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第4ハウスである家庭や心の拠り所に温かな安定感をもたらします。住まいを心地よく整えたり、家族や身近な大切な人々と喜びを分かち合える充実した時期です。プライベートの安心感を深めることが、外での挑戦を支える何よりの活力となります。,100,1
2026_AQUARIUS_JUPITER_LEO_N05,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,5,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第5ハウスが司る創作意欲や喜びの舞台を最高の輝きで照らします。心から情熱を注げる趣味や自己表現において、素晴らしい実績や称賛を手にできる絶好の好期です。楽しむ気持ちを大切に自らの魅力を発揮することが、日常を豊かな彩りで満たします。,100,1
2026_AQUARIUS_JUPITER_LEO_N06,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,6,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に大きなやりがいをもたらします。職場の環境が改善され、業務の手順を工夫することで安定した成果を上げられる時期です。心身のコンディションを整え、意欲的に仕事に取り組むことが周囲からの信頼を深めます。,100,1
2026_AQUARIUS_JUPITER_LEO_N07,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,7,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、水瓶座の対人領域を二重に刺激しながらネイタル第7ハウスに豊かな恩恵を運びます。公私にわたって頼もしいパートナーや素晴らしい理解者に恵まれ、関係が温かく発展する時期です。相手の長所を認め誠実に向き合う姿勢が、生涯にわたる深い信頼関係を育みます。,100,1
2026_AQUARIUS_JUPITER_LEO_N08,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,8,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第8ハウスが司る深い絆や共有財産に実りをもたらします。大切な人から貴重な知恵やサポートを受け取る機会に恵まれ、絆が一層深まる時期です。任された責任に誠実に応え、互いに助け合うことで、精神的にも物質的にも大きな豊かさが築かれます。,100,1
2026_AQUARIUS_JUPITER_LEO_N09,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,9,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第9ハウスにおける専門的な探求や自己成長の意欲を最高潮へ高めます。高度な学びや資格取得、未知の領域への挑戦において、努力が確かな成果へと結実する時期です。高い志を掲げて前進する姿勢が、人生の視野を大きく広げてくれます。,100,1
2026_AQUARIUS_JUPITER_LEO_N10,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,10,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的立場に輝かしい発展をもたらします。これまでの地道な努力が認められ、重要な役割への抜擢や社会的な評価を得られる好機です。誇りを持って責任ある職務を果たすことが、さらなる飛躍の扉を開きます。,100,1
2026_AQUARIUS_JUPITER_LEO_N11,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,11,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第11ハウスの交友関係やコミュニティに温かな広がりをもたらします。同じ志やビジョンを分かち合える素晴らしい仲間たちと出会い、活気ある活動を展開できる時期です。温かな連帯の中で力を合わせることが、大きな成果を生み出します。,100,1
2026_AQUARIUS_JUPITER_LEO_N12,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,12,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第12ハウスである内面の世界に静かな癒やしと加護をもたらします。外向きの成果を焦らず、心身を休めながら内なる知恵を深めるのに最適な時期です。静かな時間を大切にし心を整えることが、次の新たなサイクルへ向けた豊かなエネルギーとなります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N01,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,1,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、水瓶座の社会的立場領域からネイタル第1ハウスのセルフイメージや対外的な姿勢の調律を促します。周囲の期待に応えようと気負いすぎるのをやめ、自然体の魅力と落ち着きを取り戻す好期です。自分を優しく慈しむことが、内側から穏やかな信頼感を蘇らせます。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N02,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,2,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第2ハウスが司る金銭感覚や価値観の点検が始まります。衝動的な支出を控え、本当に長く大切にしたい持ち物や資産の管理を整える好期です。手元の資産や才能を丁寧に見極める姿勢が、将来にわたる健全な経済基盤を整える助けとなります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N03,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,3,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第3ハウスにおける対話やコミュニケーションの調律が促されます。連絡の行き違いに注意しつつ、身近な人々へ感謝や思いやりの言葉を丁寧に伝える時期です。言葉選びを優しく整え直すことで、身近な人間関係に温かな安心感が戻ってきます。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N04,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,4,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第4ハウスである家庭環境や住まいの心地よさを見つめ直す時間となります。居心地の悪さを感じていた生活空間を整えたり、家族との関わり方を穏やかに見直す好機です。身近な私生活に丁寧な手入れを施すことで、心休まる拠点が完成します。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N05,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,5,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第5ハウスが司る趣味や愛情表現のペースダウンを促します。他者からの評価を求める創作ではなく、純粋に自分が楽しむ原点に立ち返る時期です。過去に夢中になった活動を再び味わい直すことで、豊かな感性と情熱が静かに蘇ります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N06,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,6,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第6ハウスである日々の実務環境や体調管理の丁寧な見直しが進みます。無理な作業ペースを緩め、身体に優しい生活習慣やデスク周りの快適さを整える好期です。日常のルーティンを心地よく整えることが、疲弊を防ぎ安定した元気を支えます。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N07,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,7,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第7ハウスの対人関係やパートナーシップの再調整が始まります。表面的な調和を保つための無理をやめ、お互いの本音や感謝を静かに伝え合う時期です。丁寧に対話を重ねて過去のすれ違いを解消することが、より深い絆への橋渡しとなります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N08,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,8,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第8ハウスが司る共有資産や深い結びつきの見直しが促されます。金銭の貸し借りや親密な間柄における取り決めを丁寧に点検し、曖昧さを解消する好機です。誠実に向き合うことで、お互いの信頼関係がより健全で強固なものへと整います。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N09,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,9,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第9ハウスにおける人生観や探求のペースを落ち着かせます。過去に学んだ知識や哲学をじっくりと復習し、自分の心に本当に響く知恵を再確認する時期です。焦って先を急がず、自らの理念を深く味わい直すことが将来の確かな指針となります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N10,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,10,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、水瓶座のキャリア領域を二重に刺激しながらネイタル第10ハウスの仕事の進め方の再評価が進みます。目先の成果を追うよりも、周囲への誠実な気配りや初心を丁寧に思い出す好期です。丁寧な対話を重ねることが、長期的な社会的信頼を守る力となります。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N11,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,11,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第11ハウスの交友関係やコミュニティでの関わり方を見直す時期となります。義理での付き合いを見直し、心から安心できる旧友や大切な仲間との時間を優先してください。人間関係の風通しを良くすることが、未来への希望を健やかに育みます。,100,1
2026_AQUARIUS_VENUS_SCORPIO_N12,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,12,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第12ハウスである内面の世界に静かな癒やしと過去の浄化をもたらします。過去の人間関係のしがらみや後悔を優しく許し、心の中のこだわりを手放す時間です。静かな休息を慈しみ心を穏やかに整えることで、新しい愛を受け入れる準備が整います。,100,1
2026_PISCES_NEPTUNE_ARIES_N01,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,1,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、守護星である海王星が牡羊座へ入り、魚座の才能・経済領域とあなたのネイタル第1ハウスが連動します。長年培ってきた豊かな感性や直感を、現実の生き方や自らの価値へと結びつけていく時期です。曖昧だった自己像から抜け出し、心から納得できる資質を大切にすることで、確かな魅力が立ち上がります。,100,1
2026_PISCES_NEPTUNE_ARIES_N02,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,2,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、魚座の経済領域を二重に刺激しながらネイタル第2ハウスを満たします。目先の損得を超えて、心から価値を感じられる活動や才能の開花に光が当たる好機です。自らの純粋な感性を信じて丁寧に磨き上げる姿勢が、将来にわたる豊かな安心感と実りを引き寄せます。,100,1
2026_PISCES_NEPTUNE_ARIES_N03,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,3,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第3ハウスにおける学びや対話に温かな感性をもたらします。言葉の端々に思いやりと知恵が宿り、相手の心に優しく届くコミュニケーションができる時期です。身近な人々との対話を丁寧に重ねることで、言葉を超えた強い信頼関係が育まれていきます。,100,1
2026_PISCES_NEPTUNE_ARIES_N04,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,4,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第4ハウスである生活の拠点や家庭環境に安らぎを運びます。生活空間を心地よく整え、私生活における安心感とリラックスできる場を確保する好機です。身近な拠点を慈しみ自分を労わる時間を持つことが、外の世界へ向かう活力を優しく支えます。,100,1
2026_PISCES_NEPTUNE_ARIES_N05,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,5,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第5ハウスが司る創作意欲や趣味の舞台を刺激します。豊かなイマジネーションを、アートや自己表現へ伸び伸びと注ぎ込める実り多き時期です。純粋な想いを込めて作品や活動に取り組むことが、日常に大きな喜びと充実感をもたらします。,100,1
2026_PISCES_NEPTUNE_ARIES_N06,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,6,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に配慮を促します。他者を気遣うあまり業務を抱え込みすぎないよう、生活リズムを優しく整える時期です。心と身体の声に耳を傾け、無理のない作業ペースを守ることが持続可能な元気を保ちます。,100,1
2026_PISCES_NEPTUNE_ARIES_N07,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,7,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第7ハウスの対人関係に精神的な調和をもたらします。感性や価値観を深く分かち合える素晴らしいパートナーとの絆が深まる時期です。お互いの弱さを優しく認め合い支え合うことで、生涯にわたる温かい信頼関係がしっかりと育ちます。,100,1
2026_PISCES_NEPTUNE_ARIES_N08,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る深い絆や共有財産に作用します。一人で抱え込んでいた心理的なプレッシャーを手放し、他者と柔軟に助け合える時期です。素直に心を開き助けを受け入れることで、深い精神的安心感と再生のエネルギーを得られます。,100,1
2026_PISCES_NEPTUNE_ARIES_N09,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第9ハウスにおける人生観や精神的な探求を大きく広げます。自らの感性に根ざした深遠な哲学や広い世界観に触れ、視野が豊かに刷新される好機です。目に見える枠組みを超えた学びに触れる姿勢が、将来の進路を明るく照らす指針となります。,100,1
2026_PISCES_NEPTUNE_ARIES_N10,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,10,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的役割に新たなビジョンを吹き込みます。自らの豊かな感性や才能を活かして、人々に希望を届ける意義深い仕事に取り組む意欲が湧く時期です。誠実な志を持って役割を果たすことが、確かな社会的信頼へと繋がります。,100,1
2026_PISCES_NEPTUNE_ARIES_N11,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,11,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第11ハウスである交友関係やコミュニティに温かな広がりをもたらします。同じ夢や理念を分かち合える仲間たちと出会い、未来への希望を語り合える実り多き時期です。肩書きを越えて心で繋がることで、未来へ向かう心強い連帯が築かれます。,100,1
2026_PISCES_NEPTUNE_ARIES_N12,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,12,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第12ハウスである内面の世界に深い浄化と安らぎをもたらします。日々の活動の背後で、過去のこだわりや見えない不安が静かに溶け去り、心の静けさが戻ってきます。一人の静かな時間を慈しむことが、内なる活力を健やかに養います。,100,1
2026_PISCES_SATURN_ARIES_N01,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,1,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、魚座の才能・経済領域とあなたのネイタル第1ハウスが連動します。自らの価値や実力に確固たる責任を持ち、地に足の着いた生き方の軸を確立していく時期です。地道な努力を積み重ねることで、周囲から深く信頼されるブレない存在感が確立されます。,100,1
2026_PISCES_SATURN_ARIES_N02,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,2,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、魚座の経済領域を二重に刺激しながらネイタル第2ハウスに健全な規律をもたらします。手元の収支や資産を厳格に見直し、長期的に役立つ本物のスキルを磨くべき時期です。身の丈に合った堅実な生活設計を定着させることが、将来の揺るぎない安心を支えます。,100,1
2026_PISCES_SATURN_ARIES_N03,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,3,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第3ハウスにおける対話や学びに規律をもたらします。実務的な連絡や身近なやり取りにおいて、事実を確かめながら誠実な言葉を交わすことが大切な時期です。相手との約束を確実に守る姿勢が、日常を支える強固な信頼関係を育みます。,100,1
2026_PISCES_SATURN_ARIES_N04,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,4,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第4ハウスである家庭や生活の拠点をじっくりと再構築します。経済的な見直しとともに、住まいの環境や私生活のルールを機能的に整える好期です。足元の基盤を安定させることが、外の世界で前進するための揺るぎない力となります。,100,1
2026_PISCES_SATURN_ARIES_N05,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,5,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第5ハウスが司る創作意欲や自己表現に責任ある形を与えます。独自の感性や趣味の活動を一過性の思いつきで終わらせず、確かな実績へと仕上げる時期です。好きなことに真摯に向き合う姿勢が、周囲からの確固たる評価へと結実していきます。,100,1
2026_PISCES_SATURN_ARIES_N06,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,6,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に健全な規律をもたらします。引き受ける業務手順を効率化し、心身のゆとりを確保しながら着実に成果を上げる好機です。睡眠や食事を大切にし、無理のない生活習慣を定着させることが安定を支えます。,100,1
2026_PISCES_SATURN_ARIES_N07,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,7,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第7ハウスの一対一の対人関係に対等な規律を求めます。重要な契約やパートナーシップにおいて、お互いの役割と責任を率直に確認し合う時期です。誠実な対話を丁寧に重ねていくことで、生涯を通じて頼れる強固な信頼関係が確立されます。,100,1
2026_PISCES_SATURN_ARIES_N08,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る共有財産や深い絆の整理を促します。共同の責任や資金管理を明確にし、透明性の高いルールを定めていく時期です。誠実に義務に向き合うことで、精神的にも物質的にも揺るぎない確固たる土台が築かれます。,100,1
2026_PISCES_SATURN_ARIES_N09,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第9ハウスにおける専門的な探求や人生観の体系化を後押しします。自らの感性を裏付ける高度な専門知識や資格の取得に腰を据えて取り組むべき好期です。高い理念を日々の行動指針として定着させることが、将来の確かな羅針盤となります。,100,1
2026_PISCES_SATURN_ARIES_N10,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,10,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的立場に確固たる実績と信用を求めます。社会的な責任を自覚し、任された職責に誠実に向き合い続けることで、揺るぎない社会的信用が確立されます。誇りを持って役割を全うすることが飛躍の土台となります。,100,1
2026_PISCES_SATURN_ARIES_N11,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,11,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第11ハウスの交友関係やコミュニティに選別の風を吹き込みます。表面的な付き合いを整理し、同じ志を持つ真の仲間との結束を固める時期です。現実的な社会目標に向かって着実に協力し合うことが、未来を切り拓く力となります。,100,1
2026_PISCES_SATURN_ARIES_N12,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,12,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第12ハウスである内面の世界に過去の総括と浄化を促します。成果を焦らず、長年抱えてきた心の中の不安や執着を静かに手放す時間です。一人の静かな時間を慈しみ内面を整えることが、次の新たなスタートの確かな準備となります。,100,1
2026_PISCES_URANUS_GEMINI_N01,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,1,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、魚座の拠点・私生活領域を刷新しながらネイタル第1ハウスに新鮮な風を吹き込みます。古い暮らし方や自分を縛っていた枠を軽やかに手放し、新しい発想で自らの存在感を打ち出せる好期です。自由で身軽な行動が、あなた自身の魅力を大きく引き出します。,100,1
2026_PISCES_URANUS_GEMINI_N02,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,2,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第2ハウスの才能や経済基盤にアップデートをもたらします。住まいに関わる工夫や新しい情報技術を取り入れ、自らのスキルを新たな収入へと結びつける好機です。柔軟に可能性を広げることが、確かな経済的自立へと繋がります。,100,1
2026_PISCES_URANUS_GEMINI_N03,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,3,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第3ハウスにおける学びやコミュニケーションを一気に活性化させます。関心のあるテーマを素早く吸収し、独自の視点を交えて軽やかに発信できる実り豊かな時期です。フットワーク軽く人脈を広げることで、日常の視界が大きく開けていきます。,100,1
2026_PISCES_URANUS_GEMINI_N04,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,4,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、魚座の拠点領域を二重に刺激しながらネイタル第4ハウスに心地よい変化を運びます。従来の暮らし方に縛られず、便利でスマートな工夫を取り入れて住環境を快適に整えられる好期です。私生活の自由度を高めることが、外での挑戦を支える活力の源泉となります。,100,1
2026_PISCES_URANUS_GEMINI_N05,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,5,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第5ハウスが司る創作意欲や趣味の舞台を刺激します。独自のアイデアやユニークな表現を伸び伸びと形にしていける実り豊かな時期です。周囲の目を気にせず心からワクワクする活動に打ち込むことで、日常に大きな喜びと充実感が満ちていきます。,100,1
2026_PISCES_URANUS_GEMINI_N06,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,6,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に効率化の機会をもたらします。古い手順や無駄を思い切って手放し、新しいやり方を導入して作業環境をスマートに改善できる好機です。心身にゆとりを持たせる工夫が、持続可能な活力を支えます。,100,1
2026_PISCES_URANUS_GEMINI_N07,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,7,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第7ハウスの対人関係に刺激的な出会いと新鮮な風を呼び込みます。お互いの個性と自立を尊重し合える、風通しの良い人間関係が広がる時期です。異なる分野の人々と積極的に対話を交わすことで、人生の視野が大きく広がっていきます。,100,1
2026_PISCES_URANUS_GEMINI_N08,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,8,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第8ハウスが司る深い人間関係や共有のテーマに解放感をもたらします。一人で抱え込んでいた心理的な重荷を手放し、他者と柔軟に知恵や資源を分かち合える時期です。素直に心を開くことで、より自由で強固な絆が育まれていきます。,100,1
