Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、集団内での感情的なもつれや葛藤を静かに清算し、心の奥底に眠る執着を手放す時期へ向かいます。過去の傷を許し、精神的なデトックスを進めることで、魂の深い再生と安らぎを実感できるでしょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ入ると、表面的な議論から離れ、瞑想や精神世界、普遍的な教養に深く親しむ段階へ移行します。静寂の中で自らの価値観を見つめ直すことが、物事の本質を捉える研ぎ澄まされた直観力を育てます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、対外的な競争や社会的アピールへの執着を緩め、裏方としての誠実な準備や内省に意識が向きます。目立たないところで調和を保ち、基盤を整える姿勢が、将来の確かな信用と実績を支えます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、複雑なしがらみから距離を置き、心から信頼できる少数の仲間との静かな交流へと移行します。無理な付き合いを見直し、心地よい絆を大切にすることで、人間関係の風通しが良くなり落ち着きを取り戻せます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ると、日常の様々なプレッシャーを緩め、深い静寂の中で自己をいたわる特別な癒やしの時間に入ります。自然な流れに身を委ね、心の静けさを取り戻すことで、内面からの調和と穏やかな安らぎが広がります。,100,1
2026_10_NATAL_SUN_LIBRA_N12_N01,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,12,1,1,natal_house_calculation,SUN:natal_house_ingress:1,local_day_or_approximate,{event_date}頃、天秤座の太陽がネイタル12ハウスから1ハウスへ進むと、内面で静かに練り直していた自己像を、実際の装いや振る舞いとして外へ表す段階に入ります。他人の目ばかりを気にせず、心地よさと自分らしさを大切にすることで、新しいサイクルの活力が湧いてきます。,80,1
2026_10_NATAL_SUN_LIBRA_N01_N02,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,1,2,2,natal_house_calculation,SUN:natal_house_ingress:2,local_day_or_approximate,天秤座の太陽がネイタル1ハウスから2ハウスへ移る{event_date}頃、自分の個性を打ち出す段階から、持っている才能やリソースを生活の糧へと結びつける段階へ進みます。無理のない予算と心地よい価値基準を整えることで、経済面での安心感と自負がしっかりと育ちます。,80,1
2026_10_NATAL_SUN_LIBRA_N02_N03,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,2,3,3,natal_house_calculation,SUN:natal_house_ingress:3,local_day_or_approximate,{event_date}頃を境に、天秤座の太陽はネイタル2ハウスから3ハウスへ移り、手元の価値を蓄える時期から、言葉や対話を通じて周囲と分かち合う時期へ移行します。相手の話を丁寧に聞きつつ自分の意見を伝えることで、身近な情報交換から豊かな気づきが得られます。,80,1
2026_10_NATAL_SUN_LIBRA_N03_N04,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,3,4,4,natal_house_calculation,SUN:natal_house_ingress:4,local_day_or_approximate,天秤座の太陽がネイタル3ハウスから4ハウスへ進む{event_date}頃、外向きの連絡や知的好奇心から、家庭や生活空間の心地よさを整えることへ意識が戻ります。家族や身内と穏やかな時間を共有し、住環境を美しく整えることが、心の確かな安定につながります。,80,1
2026_10_NATAL_SUN_LIBRA_N04_N05,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,4,5,5,natal_house_calculation,SUN:natal_house_ingress:5,local_day_or_approximate,{event_date}頃、天秤座の太陽がネイタル4ハウスから5ハウスへ入ると、居場所を整える段階から、純粋な遊び心や創作、自己表現を楽しむ段階へ進みます。誰かと楽しさを分かち合える趣味や表現活動に親しむことで、日々の暮らしに明るい輝きと充実感が満ちてきます。,80,1
2026_10_NATAL_SUN_LIBRA_N05_N06,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,5,6,6,natal_house_calculation,SUN:natal_house_ingress:6,local_day_or_approximate,天秤座の太陽がネイタル5ハウスから6ハウスへ移る{event_date}頃、個人的な楽しみに注いでいたエネルギーを、日々の仕事や健康管理のルーティンへと整える流れへ変わります。無理のない作業手順と生活リズムを心がけることで、心身の調和が心地よく保たれます。,80,1
2026_10_NATAL_SUN_LIBRA_N06_N07,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,6,7,7,natal_house_calculation,SUN:natal_house_ingress:7,local_day_or_approximate,{event_date}頃を境に、天秤座の太陽はネイタル6ハウスから7ハウスへ移り、実務の調整から大切なパートナーや対人関係の調和へと焦点が深まります。お互いの立場や希望を尊重しながら丁寧な対話を重ねることで、対等で信頼に満ちた絆を育むことができます。,80,1
2026_10_NATAL_SUN_LIBRA_N07_N08,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,7,8,8,natal_house_calculation,SUN:natal_house_ingress:8,local_day_or_approximate,天秤座の太陽がネイタル7ハウスから8ハウスへ進む{event_date}頃、表面的な社交から、親密な相手との深い結びつきや共有リソースの扱いに意識が向かいます。受け取った好意や支援に感謝し、誠実に向き合うことで、精神的な結びつきがより強固なものになります。,80,1
2026_10_NATAL_SUN_LIBRA_N08_N09,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,8,9,9,natal_house_calculation,SUN:natal_house_ingress:9,local_day_or_approximate,{event_date}頃、天秤座の太陽がネイタル8ハウスから9ハウスへ入ると、特定のしがらみから離れ、より広い視野や高度な学び、理想の探求へと関心が広がります。異なる文化や専門知識に触れ、知的な対話を深めることが、人生の新たな指針をもたらしてくれます。,80,1
2026_10_NATAL_SUN_LIBRA_N09_N10,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,9,10,10,natal_house_calculation,SUN:natal_house_ingress:10,local_day_or_approximate,天秤座の太陽がネイタル9ハウスから10ハウスへ移る{event_date}頃、探求した知見や理想を、実際の仕事や公的な役割の中で発揮する段階へ進みます。周囲との調和を保ちながら公正なリーダーシップを発揮することで、社会的な信頼と実績を着実に築けます。,80,1
2026_10_NATAL_SUN_LIBRA_N10_N11,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,10,11,11,natal_house_calculation,SUN:natal_house_ingress:11,local_day_or_approximate,{event_date}頃を境に、天秤座の太陽はネイタル10ハウスから11ハウスへ移り、公的な責任から志を同じくする仲間とのネットワークへと関心がシフトします。互いの個性を認め合うフェアな交流を広げることで、未来に向けた前向きな希望やプロジェクトが育ちます。,80,1
2026_10_NATAL_SUN_LIBRA_N11_N12,2026-10,45,SUN,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,11,12,12,natal_house_calculation,SUN:natal_house_ingress:12,local_day_or_approximate,天秤座の太陽がネイタル11ハウスから12ハウスへ進む{event_date}頃、集団での活動が一段落し、静かな時間の中で心身を休め、内省を深める時期に入ります。これまでの歩みを静かに振り返り、心の調和を取り戻すことが、次の新しい始まりへの準備となります。,80,1
2026_10_NATAL_SUN_SCORPIO_N12_N01,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,12,1,1,natal_house_calculation,SUN:natal_house_ingress:1,local_day_or_approximate,{event_date}頃、蠍座の太陽がネイタル12ハウスから1ハウスへ進むと、内面で静かに蓄えていた情熱や決意を、確固たる自分自身の姿勢として打ち出す段階に入ります。妥協せず本質を見据える強い意志を持つことで、人生の新しいサイクルを力強く始動できます。,80,1
2026_10_NATAL_SUN_SCORPIO_N01_N02,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,1,2,2,natal_house_calculation,SUN:natal_house_ingress:2,local_day_or_approximate,蠍座の太陽がネイタル1ハウスから2ハウスへ移る{event_date}頃、強い自己主張から、自分にとって本当に価値のあるリソースや財産を徹底的に守り育てる段階へ進みます。表面的な損得ではなく本質的な豊かさを見極めることが、確かな生活の安定を築く鍵となります。,80,1
2026_10_NATAL_SUN_SCORPIO_N02_N03,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,2,3,3,natal_house_calculation,SUN:natal_house_ingress:3,local_day_or_approximate,{event_date}頃を境に、蠍座の太陽はネイタル2ハウスから3ハウスへ移り、資源の確保から、核心を突く情報収集や本音の対話へと関心が深まります。曖昧さを排して真実を確かめる丁寧なコミュニケーションが、周囲との確かな信頼関係を育てます。,80,1
2026_10_NATAL_SUN_SCORPIO_N03_N04,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,3,4,4,natal_house_calculation,SUN:natal_house_ingress:4,local_day_or_approximate,蠍座の太陽がネイタル3ハウスから4ハウスへ進む{event_date}頃、知的な探求から、家庭や心の拠り所となる居場所を深く守り固めることへと意識が向かいます。身内との強い絆を再確認し、私生活の基盤を安定させることが、揺るぎない心の支えとなります。,80,1
2026_10_NATAL_SUN_SCORPIO_N04_N05,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,4,5,5,natal_house_calculation,SUN:natal_house_ingress:5,local_day_or_approximate,{event_date}頃、蠍座の太陽がネイタル4ハウスから5ハウスへ入ると、足元の地固めから、魂を込めた創作活動や深い愛情表現へと意識が解き放たれます。妥協のない情熱を注ぎ込める趣味や自己表現に向き合うことで、唯一無二の充実感を味わえるでしょう。,80,1
2026_10_NATAL_SUN_SCORPIO_N05_N06,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,5,6,6,natal_house_calculation,SUN:natal_house_ingress:6,local_day_or_approximate,蠍座の太陽がネイタル5ハウスから6ハウスへ移る{event_date}頃、純粋な楽しみに注いでいた集中力を、日々の実務や体調管理の根本改善へと振り向ける段階に入ります。問題の根本原因を徹底的に見直して改善することで、持続可能な高い実務力が整います。,80,1
2026_10_NATAL_SUN_SCORPIO_N06_N07,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,6,7,7,natal_house_calculation,SUN:natal_house_ingress:7,local_day_or_approximate,{event_date}頃を境に、蠍座の太陽はネイタル6ハウスから7ハウスへ移り、日々の実務処理から、大切なパートナーとの一対一の深い関わりへと焦点が深まります。表面的な付き合いを超えて互いの本音を深く分かち合うことが、強固で対等な絆を結びます。,80,1
2026_10_NATAL_SUN_SCORPIO_N07_N08,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,7,8,8,natal_house_calculation,SUN:natal_house_ingress:8,local_day_or_approximate,蠍座の太陽がネイタル7ハウスから8ハウスへ進む{event_date}頃、対人関係の広がりから、特定の相手との共有財産や深い精神的結合の探求へと進みます。互いの秘密やリソースを預け合える本物の信頼関係を築くことで、大きな変容と豊かさを手に入れられます。,80,1
2026_10_NATAL_SUN_SCORPIO_N08_N09,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,8,9,9,natal_house_calculation,SUN:natal_house_ingress:9,local_day_or_approximate,{event_date}頃、蠍座の太陽がネイタル8ハウスから9ハウスへ入ると、深層のしがらみを乗り越え、より高次元の真理や専門知識を徹底的に追究する段階へ移ります。物事の根源に迫る学問や思想に深く没頭することが、自らの世界観を大きく進化させます。,80,1
2026_10_NATAL_SUN_SCORPIO_N09_N10,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,9,10,10,natal_house_calculation,SUN:natal_house_ingress:10,local_day_or_approximate,蠍座の太陽がネイタル9ハウスから10ハウスへ移る{event_date}頃、学んだ知見を社会的な実績やキャリアの頂点へと結実させる時期に入ります。責任ある立場で徹底した手腕を発揮し、本質的な成果を出すことで、揺るぎない社会的地位と権威を確立できます。,80,1
2026_10_NATAL_SUN_SCORPIO_N10_N11,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,10,11,11,natal_house_calculation,SUN:natal_house_ingress:11,local_day_or_approximate,{event_date}頃を境に、蠍座の太陽はネイタル10ハウスから11ハウスへ移り、公的な役割から志を同じくする同志との強固なネットワークへと意識が向かいます。深い信頼で結ばれた仲間と共に未来のビジョンを追究することで、強力な推進力が生まれます。,80,1
2026_10_NATAL_SUN_SCORPIO_N11_N12,2026-10,45,SUN,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,11,12,12,natal_house_calculation,SUN:natal_house_ingress:12,local_day_or_approximate,蠍座の太陽がネイタル11ハウスから12ハウスへ進む{event_date}頃、集団活動から一歩退き、自らの深層心理や過去の執着を静かに浄化する内省の時期に入ります。心の奥底にある感情を受け入れ手放すことで、魂の深い再生と次なる跳躍の準備が整います。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N12_N01,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,12,1,1,natal_house_calculation,MERCURY:natal_house_ingress:1,local_day_or_approximate,{event_date}頃、蠍座の水星がネイタル12ハウスから1ハウスへ進むと、内面で密かに巡らせていた思考や直観を、自らの言葉として力強く発信し始める段階に入ります。曖昧さを排して核心を突く発言を心がけることで、周囲への説得力と存在感が際立ちます。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N01_N02,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,1,2,2,natal_house_calculation,MERCURY:natal_house_ingress:2,local_day_or_approximate,蠍座の水星がネイタル1ハウスから2ハウスへ移る{event_date}頃、知的な自己主張から、収入や財産の裏付けを緻密に精査する思考へと重点が移ります。契約の細部や実質的な利害を冷静に見極めることで、金銭面での安全と確かな基盤を確保できるでしょう。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N02_N03,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,2,3,3,natal_house_calculation,MERCURY:natal_house_ingress:3,local_day_or_approximate,{event_date}頃を境に、蠍座の水星はネイタル2ハウスから3ハウスへ移り、手元の資源管理から、鋭い洞察力を生かした情報収集や学習へと意識が向かいます。表面的な話題にとどまらず物事の深層を掘り下げる対話が、本物の知性と理解を育ててくれます。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N03_N04,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,3,4,4,natal_house_calculation,MERCURY:natal_house_ingress:4,local_day_or_approximate,蠍座の水星がネイタル3ハウスから4ハウスへ進む{event_date}頃、外向きの情報交換から、家庭内の歴史や身内の本音を深く探る対話へと関心がシフトします。過去の経緯を丁寧に検証し、根本的な課題を共有し合うことが、家族の絆を深める礎となります。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N04_N05,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,4,5,5,natal_house_calculation,MERCURY:natal_house_ingress:5,local_day_or_approximate,{event_date}頃、蠍座の水星がネイタル4ハウスから5ハウスへ入ると、内省的な思考から、情熱や深層心理を巧みに織り込んだ創作や表現活動へと意識が開かれます。強いこだわりを持って作品や趣味を磨き上げることで、人の心を揺さぶる魅力が宿ります。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N05_N06,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,5,6,6,natal_house_calculation,MERCURY:natal_house_ingress:6,local_day_or_approximate,蠍座の水星がネイタル5ハウスから6ハウスへ移る{event_date}頃、個人的な創作への集中から、日々の業務手順の欠陥や改善点を徹底的に分析する段階へ進みます。作業の無駄を徹底的に排除し、合理的な手順を構築することで、実務の精度が飛躍的に高まります。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N06_N07,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,6,7,7,natal_house_calculation,MERCURY:natal_house_ingress:7,local_day_or_approximate,{event_date}頃を境に、蠍座の水星はネイタル6ハウスから7ハウスへ移り、実務の分析から、パートナーとの駆け引きや契約交渉の核心を突く対話へ進みます。相手の意図を正確に読み取り、本質的な合意を形成することで、揺るぎない信頼関係を築けます。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N07_N08,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,7,8,8,natal_house_calculation,MERCURY:natal_house_ingress:8,local_day_or_approximate,蠍座の水星がネイタル7ハウスから8ハウスへ進む{event_date}頃、一対一の対話から、共有資産の管理や秘密事項の精査といった深層のやり取りへと移行します。不透明な部分を丁寧に解明し、公正なルールを確立することが、長期的な安心につながります。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N08_N09,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,8,9,9,natal_house_calculation,MERCURY:natal_house_ingress:9,local_day_or_approximate,{event_date}頃、蠍座の水星がネイタル8ハウスから9ハウスへ入ると、個別の事情の追及から、専門分野や高度な学問の深奥を探究する段階へと視野が広がります。複雑な理論や哲学の背景にある真理を徹底的に究明することが、自らの知性を大きく深化させます。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N09_N10,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,9,10,10,natal_house_calculation,MERCURY:natal_house_ingress:10,local_day_or_approximate,蠍座の水星がネイタル9ハウスから10ハウスへ移る{event_date}頃、学問的な探究を、仕事上の戦略立案や社会的な意思決定に生かす時期に入ります。根拠に基づいた緻密な分析と説得力ある提案を提示することで、組織内での評価と発言力が大いに高まります。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N10_N11,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,10,11,11,natal_house_calculation,MERCURY:natal_house_ingress:11,local_day_or_approximate,{event_date}頃を境に、蠍座の水星はネイタル10ハウスから11ハウスへ移り、公式な判断から、仲間との機密共有や未来計画の深い議論へと関心が移ります。志を共にする仲間と核心的なビジョンをすり合わせることで、強力な連携体制が整います。,80,1
2026_10_NATAL_MERCURY_SCORPIO_N11_N12,2026-10,45,MERCURY,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,11,12,12,natal_house_calculation,MERCURY:natal_house_ingress:12,local_day_or_approximate,蠍座の水星がネイタル11ハウスから12ハウスへ進む{event_date}頃、集団での議論から離れ、自らの深層心理や直観を静かに内省する時間へと入ります。頭の中の複雑な思考を整理し、不要なこだわりを手放すことで、澄み切った明晰さを取り戻せるでしょう。,80,1
2026_10_NATAL_VENUS_SCORPIO_N12_N01,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,12,1,1,natal_house_calculation,VENUS:natal_house_ingress:1,local_day_or_approximate,{event_date}頃、蠍座の金星がネイタル12ハウスから1ハウスへ進むと、心の中で密かに育んでいた美意識や情熱を、自らの魅力や装いとして堂々と表に出す段階へ入ります。自分らしいこだわりを大切にすることで、人を引きつける独特の存在感が輝き始めます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N01_N02,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,1,2,2,natal_house_calculation,VENUS:natal_house_ingress:2,local_day_or_approximate,蠍座の金星がネイタル1ハウスから2ハウスへ移る{event_date}頃、自己アピールの満足から、本当に価値を感じる物や財産を深く慈しみ守る段階へ進みます。表面的な流行に流されず、長く愛せる本物を選ぶことが、確かな経済的充足感と心の安定をもたらします。,80,1
2026_10_NATAL_VENUS_SCORPIO_N02_N03,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,2,3,3,natal_house_calculation,VENUS:natal_house_ingress:3,local_day_or_approximate,{event_date}頃を境に、蠍座の金星はネイタル2ハウスから3ハウスへ移り、手元の価値を味わう時間から、心通う相手と深い思いを言葉で分かち合う時間へ移行します。本音で語り合える対話を大切にすることで、身近な人間関係に温かな絆が育まれます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N03_N04,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,3,4,4,natal_house_calculation,VENUS:natal_house_ingress:4,local_day_or_approximate,蠍座の金星がネイタル3ハウスから4ハウスへ進む{event_date}頃、外向きの会話から、家庭やプライベートな空間を心からくつろげる環境に整えることへ意識が深まります。身内との親密な時間を大切にし、安心できる居場所を守ることが、心の豊かな滋養となります。,80,1
2026_10_NATAL_VENUS_SCORPIO_N04_N05,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,4,5,5,natal_house_calculation,VENUS:natal_house_ingress:5,local_day_or_approximate,{event_date}頃、蠍座の金星がネイタル4ハウスから5ハウスへ入ると、居心地の良さを整える段階から、情熱を注ぎ込める創作や恋愛を深く楽しむ段階へ移ります。妥協のない美意識を作品や好きな活動へ注ぐことで、唯一無二の喜びと充実感を味わえます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N05_N06,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,5,6,6,natal_house_calculation,VENUS:natal_house_ingress:6,local_day_or_approximate,蠍座の金星がネイタル5ハウスから6ハウスへ移る{event_date}頃、特別な楽しみに向けていた情熱を、日々の実務環境や心身の丁寧なケアへと注ぐ流れに入ります。身の回りの道具や作業手順にこだわり、心地よい秩序を整えることで、実務への愛着が高まります。,80,1
2026_10_NATAL_VENUS_SCORPIO_N06_N07,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,6,7,7,natal_house_calculation,VENUS:natal_house_ingress:7,local_day_or_approximate,{event_date}頃を境に、蠍座の金星はネイタル6ハウスから7ハウスへ移り、日々の奉仕から、特定のパートナーとの深く濃密な絆を育む段階へ進みます。お互いの感情を包み隠さず分かち合い、対等に向き合うことで、揺るぎない信頼関係を結ぶことができます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N07_N08,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,7,8,8,natal_house_calculation,VENUS:natal_house_ingress:8,local_day_or_approximate,蠍座の金星がネイタル7ハウスから8ハウスへ進む{event_date}頃、一対一の対話から、共有財産の管理や深い精神的結合の分かち合いへと関係が深化します。大切な相手とリソースや秘密を預け合うことで、魂の深い充足感と強力なパートナーシップが築かれます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N08_N09,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,8,9,9,natal_house_calculation,VENUS:natal_house_ingress:9,local_day_or_approximate,{event_date}頃、蠍座の金星がネイタル8ハウスから9ハウスへ入ると、濃密な関係性への集中から、高次元の哲学や芸術、異文化の美意識を探求する段階へ視野が開かれます。物事の神髄に触れる学問や文化に親しむことが、自らの美意識をより高尚なものへと育てます。,80,1
2026_10_NATAL_VENUS_SCORPIO_N09_N10,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,9,10,10,natal_house_calculation,VENUS:natal_house_ingress:10,local_day_or_approximate,蠍座の金星がネイタル9ハウスから10ハウスへ移る{event_date}頃、探求した美学や価値観を、自らの仕事の品質やキャリアの魅力として開花させる時期に入ります。細部までこだわり抜いた成果を公に示すことで、社会的評価と厚い支持を獲得できるでしょう。,80,1
2026_10_NATAL_VENUS_SCORPIO_N10_N11,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,10,11,11,natal_house_calculation,VENUS:natal_house_ingress:11,local_day_or_approximate,{event_date}頃を境に、蠍座の金星はネイタル10ハウスから11ハウスへ移り、社会的評価から、深い理想を共有できる仲間との絆へと意識が向かいます。心から信頼できる仲間と共に情熱を注げるプロジェクトを進めることで、未来への希望が大きく広がります。,80,1
2026_10_NATAL_VENUS_SCORPIO_N11_N12,2026-10,45,VENUS,natal_house_ingress,SCORPIO,SCORPIO,ANY,ANY,11,12,12,natal_house_calculation,VENUS:natal_house_ingress:12,local_day_or_approximate,蠍座の金星がネイタル11ハウスから12ハウスへ進む{event_date}頃、社交の喧騒から離れ、自分の内なる感情や執着を静かに解きほぐす癒やしの時間に入ります。誰にも邪魔されない静寂の中で心を休めることが、本来の純粋な愛と穏やかさを取り戻す鍵となります。,80,1
2026_10_NATAL_VENUS_LIBRA_N12_N01,2026-10,45,VENUS,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,12,1,1,natal_house_calculation,VENUS:natal_house_ingress:1,local_day_or_approximate,{event_date}頃、天秤座の金星がネイタル12ハウスから1ハウスへ進むと、内面で密かに温めていた美的感覚や好みを、自分自身の魅力的な振る舞いとして表現し直す段階へ入ります。無理のない自然体の美しさを意識することで、心地よい対人関係が広がります。,80,1
2026_10_NATAL_VENUS_LIBRA_N01_N02,2026-10,45,VENUS,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,1,2,2,natal_house_calculation,VENUS:natal_house_ingress:2,local_day_or_approximate,天秤座の金星がネイタル1ハウスから2ハウスへ移る{event_date}頃、好印象を与える装いから、長く愛用できる上質な品々や収入源のバランスを見直す段階へ進みます。適正な価格や価値基準を丁寧に精査することで、生活に心地よい豊かさと安心感が定着します。,80,1
2026_10_NATAL_VENUS_LIBRA_N02_N03,2026-10,45,VENUS,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,2,3,3,natal_house_calculation,VENUS:natal_house_ingress:3,local_day_or_approximate,{event_date}頃を境に、天秤座の金星はネイタル2ハウスから3ハウスへ移り、手元の価値の確認から、身近な人との心地よい対話や情報交換を楽しむ時間へ移行します。公平で思いやりのある言葉遣いを心がけることで、日常のコミュニケーションが温かく和みます。,80,1
2026_10_NATAL_VENUS_LIBRA_N03_N04,2026-10,45,VENUS,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,3,4,4,natal_house_calculation,VENUS:natal_house_ingress:4,local_day_or_approximate,天秤座の金星がネイタル3ハウスから4ハウスへ進む{event_date}頃、外向きの社交から、家庭やプライベートな空間の美しさと快適さを整えることへ意識が向きます。家族や身内と穏やかな団らんを分かち合うことが、心の底からの深い安らぎをもたらしてくれるでしょう。,80,1
2026_10_NATAL_VENUS_LIBRA_N04_N05,2026-10,45,VENUS,natal_house_ingress,LIBRA,LIBRA,ANY,ANY,4,5,5,natal_house_calculation,VENUS:natal_house_ingress:5,local_day_or_approximate,{event_date}頃、天秤座の金星がネイタル4ハウスから5ハウスへ入ると、居場所の整備から、洗練された趣味や創作活動、恋愛を楽しむ段階へ心が躍ります。自分らしい美意識を込めた表現に親しむことで、日々の生活に優雅な彩りと喜びが満ちてきます。,80,1
