Planet_ID,Sign_ID,House_ID,Text_General,Text_Love,Text_Work,Text_Human,Text_Health,Energy_Score,Priority,Essential_Dignity_Score
PLUTO,CANCER,10,家族や守るべき人々のために社会的な成功を目指し、独自の責任を果たして名声を得る性質です。母性的な革新リーダーです,公私ともにパートナーを支え、家庭の繁栄を社会的な誇りとする愛を捧げます。献身的に相手を成功へ導き、共に栄華を極める責任を独自の形で果たします,経営者、管理職、福祉施設の運営、教育行政、住宅産業、政治など、人を守り育てる責任ある立場で卓越した成功を収めます。安定した名声運です,品格があり温かみのある威厳を放ちます。目上の人から可愛がられる一方で、後輩や部下からは親のように慕われ、独自の確固たる社会的地位を築きます,関節や骨、歯のトラブル、冷えに注意してください。家の中に仕事を持ち込まず、家族とリラックスすることが健康と仕事運の秘訣です,100,10,0
PLUTO,CANCER,11,志を同じくする仲間を家族のように大切にし、安らげるコミュニティを独自に拡大する性質です。仲間が最大の財産です,友愛と家族愛が混ざったような親密な関係を好みます。互いの心の平和を守り合いながら、共通の理想に向かって活動し、豊かな人生を共に築きます,NPO活動、地域コミュニティ、サークル運営、SNS活動、育児支援、慈善活動など、共感を軸にする分野でリーダーシップを発揮します,親しみやすく誰に対しても家族のように接しますが、独自性を貫きます。一度仲良くなると非常に面倒見が良く、仲間の支援で多大な恩恵を受けます,循環器系の不調やむくみに注意してください。信頼できる仲間との食事が最大のストレス解消法であり、開運のきっかけとなります,85,10,0
PLUTO,CANCER,12,目に見えない不安を抱える人々のために、静寂の中で癒やしの愛を注ぎ、救済することに独自の責任を持つ性質です。精神的な浄化がテーマです,献的には深い慈愛に満ちた愛を捧げます。相手の心の傷を察し、何も言わずに包み込むような無償の愛で魂を癒やし、徳を積むことで救われます,カウンセラー、芸術家、福祉活動、癒やし手、心理療法、宗教、占いなど、感性と共感力が必要な分野で静かに才能を花開かせ、見えない支援を得ます,繊細で神秘的な魅力があります。不思議と人を安心させるオーラを持ち、深い共感を持って他者の心を浄化する力で、多くの人から感謝されます,リンパの滞りや足先の冷え、睡眠障害に注意してください。海辺を散歩したり瞑想したりして、心の垢を流すことが活力と運気の源となります,80,10,0
PLUTO,LEO,1,強烈な自己表現と圧倒的な存在感で自らの運命を根本から刷新する性質です。創造的な破壊を通じて真の自己を確立します,情熱的でドラマチックかつ支配的な愛を注ぎます。魂レベルで自分を認めさせることを求め、愛を通じて自己変容を遂げます,エンターテインメント、芸術経営、独裁的なリーダーシップを必要とする現場で驚異的な影響力を発揮します。名声を掌握します,威風堂々とした圧倒的な威圧感を与えます。他者の追随を許さないカリスマ性を持ち、周囲の人間関係を自らの意志で再構築します,心臓や背中の重い不調に注意してください。自らの創造性を極限まで出し切ることが、生命力の再生と健康維持に直結します,100,10,0
PLUTO,LEO,2,自らの才能と品格を絶対的な価値に変え、莫大な資産を執念で築き上げる性質です。所有を通じて自らの支配力を証明します,経済的な充足と豪華な演出を恋愛に求めます。大切な人や自らの持ち物を完璧に管理し、富を誇示することで精神的な安定を得ます,高級ブランド経営、投資、芸術品取引など、自らの価値基準を社会に認めさせる仕事で卓越した成功を収めます,慎重ですが極めてプライドの高い印象です。自分の価値を理解する選ばれた人物とだけ濃密なリソースを共有し、強固な財政基盤を築きます,背骨のトラブルや過食に注意が必要です。高品質な品に囲まれ、自らの実力で豊かさを獲得している実感が活力を支えます,90,10,0
PLUTO,LEO,3,華やかで説得力のある言葉に強烈な支配力を込め、情報の力で周囲の意識を劇的に変容させる性質です。対話が権力となります,知的な刺激とドラマチックな言葉を恋愛に求めます。相手の思考を掌握するような濃密な対話を通じて、魂の絆を極限まで深めます,広報、教育、メディア、舞台演出など、言葉で大衆を先導する分野で大成します。誰にも真似できない強烈なメッセージを発信します,知的で自信に満ち、圧倒的な説得力を持つ話し方です。情報の中心人物として動き、周囲に衝撃と革新を与える改革者的な役割を担います,喉の不調や神経系の重いトラブルに注意してください。自らの表現を極限まで磨き続けることが、精神的な安定と活力の源になります,90,10,0
PLUTO,LEO,4,家庭を自らの王国として支配し、伝統や誇りを守り抜くために劇的な変容をもたらす性質です。居場所の基盤を根底から刷新します,濃密で献身的な、重みのある愛を注ぎます。家の中で主役として振る舞い、家族を絶対的な保護下に置くことで安らぎを得ます,不動産事業、住宅開発、在宅での専門的芸術活動など、基盤を自らの意志で強固に作り上げる仕事に向きます。家庭内の苦労を力に変えます,身内に対して非常に厳格ですが、一度守ると決めた対象には命懸けの忠誠を捧げます。格式高い家庭環境を築き一族の頂点に立ちます,心臓の動悸や背中の張りに注意してください。住環境を自らの手で美しく機能的に維持し続けることが、活力と精神的な安定の源となります,85,10,0
PLUTO,LEO,5,圧倒的な創造性と独創的な遊び心に対し、執念にも似た情熱を注ぎ人生を謳歌する性質です。楽しむことが自己変容の手段となります,ドラマチックで極限的な恋を常に求めます。自らの魅力を電撃的にアピールし、恋愛を人生最高の舞台として掌握し、喜びを最大化させます,企画、エンターテインメント、芸術、起業、勝負事など、個人の閃きが全てを決める分野で大成功を収めます。カリスマ的な人気を誇ります,明るく圧倒的な魅力でどこに行っても注目を集めます。純粋な驚きと喜びを共有することで多くの人々を支配し、強力な変革の波を作ります,心臓の不調や循環器系に注意してください。常に創造的なアウトプットを極限まで行うことが、健康と幸運を維持する最大の要因です,100,10,0
PLUTO,LEO,6,完璧な実務と華やかなサービス精神に対し、強烈な責任感と支配力を発揮する性質です。現場の質を極限まで高めることに命を懸けます,献身的ですが自分を敬い一目置いてくれる相手を求めます。日々の生活の中で互いの品格を高め合い、磨き合える誠実な関係を好みます,事務、技術、医療、美容、高級接客管理など、精度と演出が必要な現場で絶対的なリーダーとなり、多大な報酬と評価を得ます,誠実で頼りがいがありますが、非常に高いプライドを持っています。役に立っている実感が活力となり、組織を活気づけ規律を正す存在として重宝されます,過労による心身の消耗や脊椎の不調に注意です。称賛される仕事環境に身を置くことが、バイオリズムを安定させる鍵となります,80,10,0
PLUTO,LEO,7,対人関係において強烈な支配力とカリスマ性を発揮し、他者との関わりを通じて自己を劇的に刷新する性質です。出会いが宿命となります,誇り高くドラマチックなパートナーシップを熱望します。共に表舞台に立ち、互いを高め合える究極の関係によって幸せを最大化させます,交渉、プロモート、外交、司会、婚活事業など、人と関わる場で圧倒的な存在感を放ちます。有力な、しかし強烈な協力者に恵まれます,寛大で魅力的な社交性を発揮しますが、馴れ合いを嫌います。品格ある振る舞いで周囲を圧倒し、難攻不落の人脈を時間をかけて構築します,腰痛や腎機能、循環器の不調に注意してください。人間関係での承認と賞賛が、自身の精神的な安定と全エネルギーの源になります,95,10,0
PLUTO,LEO,8,共有されるリソースや深い絆を華やかに管理し、そこから強大な利益と究極の変容を得る性質です。変容の中に強固な権力を確立します,一途で情熱的、かつ責任を重んじる絶対的な独占愛を注ぎます。魂レベルで相手と人生を共有し、絶対的な信頼と支配を確立することで幸福を得ます,財務、遺産、IT投資、心理、社会起業、発明、極秘変革プロジェクトなど、高度な知性と変革が必要な分野で大活躍します。最強の継承運を持ちます,ミステリアスで圧倒的なオーラを感じさせます。信頼した相手には自分のリソースを提供し、運命を共にし絶対的な絆を築き、巨万の富を掌握します,生殖器系や排泄器官、循環器のトラブルに注意。感情をドラマチックに解放することが、自身の再生エネルギーと運気の循環を助けます,100,10,0
PLUTO,LEO,9,高い理想と哲学を極限まで追求し、精神的な冒険を通じて自らを王のごとく拡大させる性質です。真理の確立が名声を運びます,精神的な成長を促してくれる、厳しくも尊敬できる大らかな相手を好みます。共に学び、未知の世界へ挑戦するための規律ある冒険を恋愛の基盤とします,大学教授、出版経営、法律、海外ビジネス、講師、宗教文化など、視野の広さとストイックな研究が必要な分野で大成し、威厳を持ちます,楽観性の中に強い信念を秘めた自信家です。高い視点から厳しい現実を説き、周囲に人生の可能性と覚悟を促すことで、多くの尊敬を集める指導者となります,肝臓や大腿部、背骨の怪我に注意してください。常に大きな理想を掲げ、自らを律しながら学び続けている状態が最大の活力源となります,95,10,0
PLUTO,LEO,10,社会的な地位と名声を執念で獲得し、頂点に立って理想の社会を創ることに全責任を負う性質です。最高位のリーダーとして君臨します,公私ともに強い尊敬の念を持てるパートナーを求めます。共に社会的地位を高め、誇り高い人生を歩むことが、自身の最大の義務であり喜びとなります,経営者、政治家、芸能マネジメント、PR責任者、ブランド戦略など、権限と結果が絶対視される場所で卓越した成果を収めます。最強の名声運を持ちます,威厳があり堂々とした振る舞いです。目上の人から実力を高く評価され、組織の顔として多大な影響力を行使する孤高のリーダーとして絶大な信頼を得ます,心臓の負担や背中の不調、関節の硬化に注意してください。結果を出し、責任を果たし切ることが、最大のバイタリティ源となります,100,10,0
PLUTO,LEO,11,自由なネットワークの中でも強烈なカリスマ性を発揮し、未来を創るために仲間の才能を引き出す性質です。仲間を支配し繁栄させます,個性を尊重しつつも、責任感を共有できる友愛を好みます。互いの自由を守りながら、共通の夢に向かって邁進するストイックな関係を熱望します,コミュニティ運営、NPO、ITスタートアップ、イベント企画、サロン経営など、未来志向かつ実力主義の分野でリーダーシップを発揮します。求心力が高いです,社交的ですが馴れ合いを嫌う印象です。フラットな関係の中でも自然と中心人物になり、仲間の情熱を規律正しく拡大させる役割を担います,ふくらはぎの痙攣や循環器系の不調に注意してください。仲間の才能を引き出し、共に実績を積み上げることが最大の活力源になります,90,10,0
PLUTO,LEO,12,目に見えない世界で精神的な王としての自律を追求し、静寂の中で自己を極限まで磨き上げる性質です。徳を積むことで救済を目指します,秘密の関係や精神的な繋がりにおいて、深い情熱と責任を秘めています。自己犠牲を厭わず、魂の深いところで相手を救済することに人生の意義を見出します,芸術、福祉、心理学、隠れた場所での指導、ヒーリングなど、精神性を扱う分野で静かな影響力を発揮します。裏方で問題解決を完遂することに満足します,繊細ですが中心に岩のような強い意志を秘めています。他人の苦しみに寄り添い、言葉よりも行動で癒やしを提供する徳の高いオーラを持っています,足先やリンパ系のトラブル、睡眠不足に注意してください。一人の時間で感情を徹底的に整理し、自己を称賛することが活力維持に不可欠です,80,10,0
PLUTO,VIRGO,1,緻密な分析力と実務的な感覚に対し、極限の完璧主義を課して自己を確立する性質です。規律の刷新が人生の目的となります,恋愛においても非常に慎重で、相手に対しても誠実さとマナーを厳格に求めます。時間をかけて信頼を築き、安定した生活基盤を共有することを目指します,事務、技術、分析、医療、精密機械、IT管理など、一切のミスが許されない現場で卓越した実力を発揮します。仕組みを改善する力が最大の強みです,丁寧で礼儀正しいですが、非常にクールで合理的な印象を与えます。実用的な最新の助言を惜しまず、周囲の環境を完璧にアップデートする役割で信頼を得ます,消化器系や自律神経の乱れ、神経疲労に注意してください。規則正しいルーチンを自ら厳守している実感が、最大の精神安定剤となります,90,10,0
PLUTO,VIRGO,2,実務的なスキルを徹底的に磨き上げ、無駄を排除した革新的な蓄財によって盤石な資産を築く性質です。価値の最適化が人生を決定します,経済的な誠実さと生活の管理能力を恋愛に厳格に求めます。派手さよりも堅実で、実生活を完璧に自動化し合える安定した関係を好みます,経理、監査、品質管理、IT技術職、医療実務、精密鑑定など、正確さと効率が利益に直結する仕事で、独自の地位を確立します,慎重で信頼感のある印象を与えます。自分のテリトリーを完璧に整理し、周囲のミスを未然に防ぐ細かな配慮が、高い社会的信用と報酬を呼び込みます,手の震えや腸のトラブル、神経過敏に注意が必要です。環境を完璧に整理整頓し、家計を把握することが思考の活力を支える基盤となります,85,10,0
PLUTO,VIRGO,3,鋭い観察眼で情報を分析し、極限の正確さを持って伝達することに人生の責任を感じる性質です。学びを通じて知恵の革命を起こします,知的な刺激に対しても非常に合理的で、丁寧な言葉選びを恋愛に求めます。実務的で安定した交流によって絆を深め、互いの知性を極限まで高め合います,編集、校正、カスタマーサポート、教育、技術ライティング、配送システム管理など、情報の精度と効率が絶対視される分野で大成します,ハキハキとした聡明な話し方ですが、内容は非常に正確で未来的です。身近な人々に対して役に立つ情報を整理して提供し、実務的なハブとして重宝されます,肺や気管支、手のトラブルに注意してください。常に新しい実用知識を構造的に整理し続けている状態が、精神的な安定をもたらします,85,10,0
PLUTO,VIRGO,4,家庭環境を機能的に整え、清潔でスマートな暮らしを死守することに全人生の責任を負う性質です。身内の健康と安全を徹底管理します,献身的で控えめな、しかし非常に合理的な愛を注ぎます。家族のために細やかに動き、住まいを最適化することで盤石な安心感を共有することを喜びとします,不動産管理、整理収納、在宅IT技術職、医療介護、農業テクノロジーなど、家に関わる緻密な仕事で卓越した実力を発揮します,身内に対して非常に誠実で、健康管理を徹底します。保守的ですがその分、揺るぎない生活の安定を提供し、家運を盤石にします,腹部の疾患や食物アレルギーに注意してください。栄養バランスを完璧に計算した自炊生活を送ることが、健康を維持する最大の要因です,80,10,0
PLUTO,VIRGO,5,こだわり抜いた技術や分析を趣味に活かし、完璧な理想の作品を創り出すことにストイックな情熱を注ぐ性質です。遊びの中にさえも実益を求めます,知的な共通項を恋愛の入り口にし、非常に合理的な交際を好みます。共に学びを深めたり、細かな技術を追求したりしながら、時間をかけて関係をアップデートしていきます,工芸、設計、データ分析、評論、教育、精密設計、プログラミングなど、感性を論理的な形にする仕事で大成します。精度を極限まで高めることが自己実現に直結します,落ち着いた品格と知性を感じさせる存在感です。趣味の集まりでは正確かつ斬新な知識を提供し、マニアックな視点で一目置かれる実力者として認められます,背中の張りや消化器の不調に注意してください。最新の健康器具やヨガで物理的に体を整えることが、活力と自己肯定感に直結します,85,10,0
PLUTO,VIRGO,6,圧倒的な実務能力と改善意識で現場を完璧に整えることに、人生の全責任を負う性質です。仕組みを自動化することが精神の支柱となります,実生活の細かなサポートを生涯提供します。相手の健康や日々のタスクを完璧に管理・改善することで、揺るぎない絆と安定した幸せを実感します,品質管理、分析、医療技術、秘書、IT監査、清掃技術、現場監督など、一切のミスが許されない現場で不可欠な存在となり、最高の評価を得ます,誠実で非常に有能、かつ厳格な印象を与えます。目立たずともチームの仕組みを根底から効率化する実務の専門家として、多大な報酬と尊敬を集めます,腹痛や神経過敏、過労に注意です。最新のウェルネステクノロジーを取り入れた規則正しい生活が、バイオリズムを安定させる鍵となります,80,10,0
PLUTO,VIRGO,7,誠実で機能的なパートナーシップに対し、極限の正確さと責任を持ち込む性質です。礼儀と実用的な刷新を極めて重んじます,結婚を前提とした真面目な交際を望みますが、生活スタイルは非常に独立的です。互いの生活を補完し合い、共に健康的な未来を築き上げることを最大の義務とし喜びとします,接客、カウンセリング、事務代行、調整業務、医療コンサル、仲介業など、相手のニーズを的確に分析しサポートする場で、卓越した実力を発揮します,知的で清潔感のある社交性を発揮します。馴れ合いを嫌い、多くの人から実務的なパートナーとして頼りにされる、安定した人間関係を構築します,腎臓の不調や腰の重さに注意してください。対人関係の整理整頓ができていることが、精神的な健康と全エネルギーを支えます,85,10,0
PLUTO,VIRGO,8,深い洞察力で共有資産や絆を緻密に管理し、継承したリソースを革新的に発展させる性質です。他者のリソースを徹底的に守り最適化します,非常に一途で誠実、かつ責任の重い愛を注ぎます。相手のすべてを理解し、生活や精神の細部まで支え合うことで、絶対的な信頼と物質的な安定を築きます,税務、調査、保険、心理分析、医療研究、遺産管理、修復など、緻密さと機密保持が必要な分野で大活躍します。分析力が盤石な富を生みます,控えめですが鋭い知性と落ち着きを感じさせます。信頼した相手には自分の有能なリソースをすべて提供し、共に危機を乗り越え絶対的な絆を築きます,腹部の疾患や泌尿器系、感情の溜め込みに注意してください。内面の感情をデータのように整理することが、活力と運気の源になります,90,10,0
PLUTO,VIRGO,9,実用的な知恵を深め、高度な専門性を現実の生活に役立てるために不屈の探求を続ける性質です。学びを具体的な改善に繋げ確立します,尊敬できる有能な相手を好みます。共に学びの場へ行ったり、実用的な技術を習得したりすることで絆を強める、知的な恋愛観によって人生を広げます,教授、翻訳、学術研究、専門技術の指導、医療統計、法律実務など、高い知性と精度が必要な分野で才能を揮い、名声を得ます,大らかさよりも緻密な論理を感じさせます。伝統を尊重しつつも、常に最新のデータを分析して自分を更新し続ける努力家として、多くの信頼を集めます,大腿部や肝臓のトラブル、過労に注意してください。自然の中での静かな読書が、精神的なエネルギーと運気を最も高めます,90,10,0
PLUTO,VIRGO,10,社会的地位を自らの実務能力で確実に獲得し、組織の規律を緻密に整える性質です。管理能力が社会的成功を決定します,公私ともに有能なパートナーを支え、安定した家庭と社会生活を両立させることを望みます。誇り高く、かつ誠実な関係を築き繁栄します,管理職、官僚、医療行政、技術指導、品質保証、経営分析、IT戦略など、堅実な成果が求められる職種で頂点を目指します。強力な出世運です,品格があり信頼感のある、非常に有能な振る舞いです。目上の人から実務能力を高く評価され、組織の要石としての地位を確実に築き、富を得ていきます,膝の痛みや皮膚の不調、骨のトラブルに注意してください。仕事の後に脳を休めるルーチンを持つことが、健康と仕事運の秘訣です,95,10,0
PLUTO,VIRGO,11,共通の目的を持つ仲間と協力し、社会をより効率的に改善することに知的な刷新を求める性質です。機能的なネットワークの維持に尽力します,友愛に満ちた誠実な愛を好みます。互いの生活習慣を尊重しつつ、共通の理想を現実に落とし込むような知的な関係で、豊かな未来を築きます,環境保護、ボランティア、ITコミュニティ、実務支援、改善提案グループなど、実用的な活動でリーダーシップを発揮します。安定感があります,親しみやすくも礼儀正しい友人関係を築きます。仲間のミスをさりげなくフォローし、集団全体の質を高めることに喜びを感じ、彼らから絶大な信頼を得ます,循環器系や神経痛、足の疲れに注意してください。仲間との情報交換や共同作業が、最大のストレス解消法であり開運法になります,80,10,0
PLUTO,VIRGO,12,静かな環境で自己を分析し、内面の不純物を浄化することに静かな闘志を燃やす性質です。精神的な奉仕を裏方から厳格に支えます,献身的で深い慈愛に満ちた、自律した愛を捧げます。言葉よりも日々の細かな気遣いや、精神的な理解を共有することで愛を確信し、徳を積みます,福祉、心理療法、芸術の裏方、分析研究、医療支援など、静寂と精緻な視点が必要な場所で才能を静かに開花させ、確実な支援を得ます,控えめでミステリアスな知性があります。周囲を落ち着かせる不思議な静けさを持ち、深い共感を持って他者の心を整理する力で、高い評価を得ます,腸の不調やリンパの滞り、睡眠障害に注意してください。一人の時間で手芸や読書に没頭することが、活力維持と浄化に直結します,75,10,0
PLUTO,LIBRA,1,洗練された社交性とバランス感覚に対し、強烈な支配力と基準を課して自己を確立する性質です。公平な在り方で人生を切り拓きます,上品で知的な駆け引きを好みつつも、パートナーシップには極限の誠実さを求めます。穏やかで対等な、盤石な関係を第一に考えます,外交、広報、ファッション経営、法律、デザイン管理など、バランスと美感が必要な現場で卓越した実力を発揮し、名声を掌握します,洗練された、隙のない印象を与えます。公平で客観的な視点を持ち、対立する意見を統合して平和をもたらす役割で、強力な信頼と人脈を築きます,腰痛や腎臓、神経系のトラブルに注意してください。周囲の調和が取れており、美しい環境を自ら維持し続けることが、活力と運気の源となります,90,10,0
PLUTO,LIBRA,2,美意識と社交スキルを武器に、洗練された資産を緻密な管理によって築き上げる性質です。価値のバランスを保つことに全責任を持ちます,美的価値観が完全に一致し、経済力のある相手に惹かれます。優雅な共有体験を通じ、互いの社会的地位と財産を守り抜く安定した関係を好みます,芸術品取引、ファッション、美容経営、インテリア、宝石商、投資、法律事務など、センスが収益に直結する仕事で卓越した成功を収めます,優雅で品の良い、信頼感のある印象を与えます。自分の持ち物を美しく正確に管理し、周囲に不快感を与えない洗練された配慮が、高い社会的信用を呼び込みます,腎臓の疾患や糖尿病、腰の重さに注意が必要です。美しいものに囲まれ、穏やかな音楽を聴く規律ある生活が、精神的な安定を助けます,85,10,0
PLUTO,LIBRA,3,洗練された言葉選びと社交力に対し、強烈な説得力を込めて情報を発信する性質です。対話を通じて世界を広げ、地位を築きます,知的な刺激と対等な議論を恋愛に求めます。言葉の責任を重んじ、互いの客観性を高め合える誠実な関係によって愛を大きく発展させます,広報、司会、ライター、外交、美容案内、出版、法務など、情報の調和と美しさが絶対視される分野で多大な成果を収めます,知的で感じの良い、非常に理路整然とした話し方です。身近な人々に対して客観的なアドバイスを提供し、情報の仲裁役として周囲から絶大な信頼を得ます,肺や腕のトラブル、腎機能の低下に注意してください。常に人と交流し、新しい視点を論理的に得ている状態が、活力と運気を保つ秘訣です,85,10,0
PLUTO,LIBRA,4,家庭を洗練された社交の場として厳格に整え、家族の平和を独自の愛で守り抜く性質です。住まいの調和に人生の責任を負います,優雅で穏やか、かつ非常に真面目な愛を注ぎます。家族のために心地よい空間を作り、パートナーと共に洗練された暮らしを維持することを喜びとします,インテリアデザイン、結婚相談、在宅法律職、アート関連、住宅展示、紛争調整など、家に関わる美や法律の分野で才能を発揮し、地位を築きます,身内に対して非常に公平で、格式を重んじる愛を与えます。保守的ですがその分、揺るぎない平和な空間を周囲に提供する柱となり、家運を盤石にします,腰痛や腹部の疾患に注意してください。家の中に美しい芸術品や花を置き、規律ある住環境を保つことが、健康を維持する最大の要因です,80,10,0
PLUTO,LIBRA,5,美意識と社交性を創造的な活動に活かし、洗練された表現を完璧に追求する性質です。喜びを優雅に形にすることに全力を注ぎます,華やかで知的な恋を謳歌しつつも、不誠実を極めて嫌います。共通の趣味や学びを深めながら、洗練された絆を時間をかけて構築していく恋愛観です,芸術家、モデル、イベントプランナー、宝飾デザイン、演出家、俳優など、感性を優雅な形にする仕事で大成します,洗練された美しさと威厳を感じさせる存在感です。社交の場では常に客観的な視点を保ち、品格ある振る舞いで多くの人々を惹きつけ、信頼を得ます,腰の不調や背中の張り、腎機能に注意してください。美しい衣装を着たり、鏡で自分を確認したりすることが、活力と自己肯定感に直結します,90,10,0
PLUTO,LIBRA,6,洗練された実務能力と調整力で環境を美しく整え、現場の対立を解消することに全責任を負う性質です。対人関係の潤滑油となります,実生活の調和を保つサポートを生涯の献身として表現します。相手の社交やファッションを管理・改善することで、深い絆と洗練された幸せを実感します,広報、接客、秘書、美容関連、婚礼事務、外交実務、法律管理など、イメージと調整が必要な現場で不可欠な存在となり、最高の評価を得ます,優雅で有能、かつ厳格な印象を与えます。目立たずともチームの対立を解消し、雰囲気を洗練させる実務の専門家として、多大な報酬と信頼を集めます,腎臓の不調や肌荒れ、腰痛、自律神経に注意です。美しい環境でリラックスした食生活を心がけることが、バイオリズムを安定させます,75,10,0
PLUTO,LIBRA,7,対等で調和のとれたパートナーシップを築くことに、人生の最大の責任と焦点を当てる性質です。礼儀と地位の共有が社会的成功を運びます,結婚を前提とした洗練された誠実な交際を強く望みます。互いの個性を尊重し合い、共に美しい社会生活を築き上げることを最大の義務とし、喜びとします,外交官、弁護士、結婚相談、営業、広報、調整役、イベントプロデュースなど、人と人を結びつける場で最高の結果を出します。天性の交渉人です,洗練された完璧な社交性を発揮します。誰からも信頼されやすく、広いネットワークと客観的な判断力で、安定した人間関係と富の基盤を築きます,腰痛や腎機能の低下、急な炎症に注意してください。人間関係の調和が取れていることが、自身の全エネルギーを支える根源となります,95,10,0
PLUTO,LIBRA,8,深い絆や共有資産を洗練された手法で管理し、他者からの恩恵を美しく発展させることに全責任を持つ性質です。変容の中に調和を確立します,非常に深く、かつ理知的な独占愛を注ぎます。相手の心理を読み解き、精神的な調和を保つことで、絶対的な信頼と物質的な安定を築きます,財務、遺産管理、保険、心理分析、法律、投資、芸術修復など、高度な機密とバランスが必要な分野で大活躍します。交渉力が盤石な富を生みます,優雅でミステリアスな落ち着きを感じさせます。信頼した相手には自分の洗練されたリソースを提供し、共に豊かさを享受し絶対的な絆を築きます,生殖器や腎機能、腰のトラブルに注意してください。人間関係の深い整理整頓を行うことが、活力と再生のエネルギーになります,90,10,0
PLUTO,LIBRA,9,高度な専門知識や美学を深め、洗練された知恵を世に広めることに責任を持つ性質です。対話を通じて真理を探究し確立します,精神的な成長を促してくれる上品な相手を好みます。共に芸術を鑑賞したり旅をしたりすることで絆を強める、知的な恋愛観によって人生を広げます,教授、法律家、美術評論家、外交官、海外文化交流、出版、宗教法務など、高い知性と品格が必要な分野で才能を揮い大成し、名声を得ます,大らかで洗練された信念を感じさせます。伝統を尊重し、常に客観的なデータを用いて自分を高め続ける努力家として、多くの信頼を集めます,大腿部や腎臓のトラブルに注意してください。美しい景色の広がる場所での読書が、精神的なエネルギーと運気を最も高めます,90,10,0
PLUTO,LIBRA,10,社会的地位と美的な成功を優雅に獲得し、組織の調和を整えることに全責任を負う性質です。イメージ戦略に長けたリーダーです,公私ともに輝くパートナーを支え、洗練された社会生活を維持することを望みます。誇り高く、かつ穏やかな関係を築き繁栄を継続させます,経営者、広報責任者、法律家、芸術監督、外交、ブランドマネージャー、政界の要職などで最大の成功を収めます。最強の出世運です,品格があり洗練された振る舞いです。目上の人から社交能力を高く評価され、組織の象徴的な地位を確実に築き、富を安定して得ていきます,膝の痛みや腎臓、関節の不調に注意してください。成功を認められ、美しい環境で働くことが最大のバイタリティ源となります,100,10,0
PLUTO,LIBRA,11,自由でフラットなネットワークを洗練された社交力で繋ぎ、調和のとれた未来を構築することに責任を持つ性質です。仲間が最大の財産です,友愛に満ちた軽やかな愛を好みます。互いの自由を尊重しつつ、共通の美意識や理想を共有するような洗練された関係で人生を豊かに広げ、責任を果たします,コミュニティ運営、NPO、ファッション業界、IT関連、文化交流、イベント企画など、未来志向の分野でリーダーシップを発揮し、地位を得ます,親しみやすく洗練された友人関係を築きます。仲間の対立を優雅に仲裁し、集団全体の美意識を高めることでチャンスを掴み、彼らから絶大な信頼を得ます,循環器系や腰痛、ふくらはぎの疲れに注意してください。仲間との優雅なパーティーが、最大のストレス解消法であり開運法になります,85,10,0
PLUTO,LIBRA,12,静かな環境で自己を内省し、精神的な不調和を癒やすことに静かな情熱を燃やす性質です。精神性や芸術を裏方から厳格に支えます,献身的で深い慈愛に満ちた愛です。言葉よりも静かな時間の共有や、精神的な共鳴を重視することで愛を確信し、徳を積むことで安らぎを得ます,福祉、心理療法、芸術の裏方、瞑想指導、ヒーリングなど、静寂と感性が必要な場所で才能を静かに開花させ、確実な支援を得ます,控えめで神秘的な魅力があります。周囲を安心させる優雅なオーラを持ち、深い共感を持って他者の心を調和させる力で、運気が上がります,腎機能の低下や足先の冷え、睡眠障害に注意してください。一人の時間で芸術に没頭し、心の垢を流すことが活力源となります,80,10,0
PLUTO,SCORPIO,1,底知れぬ意志力と変容の衝動を核とし、人生を劇的に作り変えることで自己を確立する性質です。死と再生を体現する存在です,一途で濃密な独占愛を貫きます。魂レベルの融合を求め、相手のすべてを掌握し自らのすべてを捧げる、極限の愛を生きるスタイルです,心理学、再生医療、危機管理、極秘取引、調査、原子力、再生事業など、深掘りが必要な現場で卓越した成果を上げます,強烈な存在感とミステリアスな個性を放ちます。既存の社交辞令を嫌い、本質的な変容を促すことでカリスマ的な影響力を持ち、運命を掌握します,生殖器系や排泄器官のトラブルに注意。内面の膿を出し切り、自己を刷新するプロセスが最大の活力源となります,100,10,10
PLUTO,SCORPIO,2,執着心を超越した独自の才能を武器に、究極の価値体系を築き上げる性質です。経済的な死と再生が豊かさの扉を開きます,経済的な自立と精神的な深い変容を恋愛に求めます。共有財産や遺産の概念を革新し、独自の富の帝国を構築することで安らぎを得ます,財務、投資、修復、隠れた資源の開発、極秘取引など、価値の裏側を扱う仕事で卓越した成功を収めます。最強の財運と再生能力を持ちます,慎重ですが非常に鋭い印象を与えます。自分の持ち物を厳選し、信頼した相手とだけ濃密かつ革新的なリソース交換を行い、利益を最大化します,生殖器やホルモンバランスの乱れに注意。内面の秘密を具体的な価値に変えていくストイックな努力が、活力を支えます,95,10,10
