Record_ID,Month_ID,Record_Type,Primary_Planet,Secondary_Planet,Primary_Sign,Secondary_Sign,Match_Type,Target_Natal_House,Valid_From,Valid_To,State_Changes,Tone,Title,Interpretation,Priority,Active_Flag
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_06,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,6,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,業務プロセスの全面刷新と体力向上,第6室における冥王星と火星の共鳴は、業務の非効率や職場の停滞要因を積極的に見直し、生産性の高い体制へと力強く改革を進める好機となります。10月16日の冥王星順行以降は、自ら率先して手順の刷新を提案し、職場の改善を主導していきましょう。健康面でも、運動や生活習慣の改善に意欲的に取り組むことが、持久力と集中力の向上に役立ちます。実践的な行動力と地道な実務管理を両立させることで、職場で確かな信頼と成果が積み上がり、持続可能な働き方と健全な体調が整っていきます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_07,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,7,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,真剣な対話を通じて結ぶ強固な協力体制,第7室における冥王星と火星の共鳴は、対人関係やパートナーシップにおいて、互いの本音を尊重し合える真剣な協力関係を築く重要な時期を示しています。10月16日に冥王星が順行に戻ると、重要な交渉や提携において明確で前向きな合意がまとまりやすくなります。相手の立場を尊重しつつ、自らの譲れない条件を堂々と提示して対等な協定を結びましょう。深い信頼と率直な対話で結ばれた強固なパートナーシップが、あらゆる課題を乗り越える力を与え、長期にわたる安定した歩みを力強く支えてくれます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_08,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,8,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,共有資源の再編と根本的な課題の解決,第8室における冥王星と火星の共鳴は、共同資産や投資、契約関係において、課題を抜本的に清算し基盤を力強く再生させる好機をもたらします。10月16日の冥王星順行を機に、膠着していた金銭管理や権利関係が冷静な判断によって動き出します。心理的にも、自らを縛ってきた不要な恐れを手放し、自立した姿勢で現実に向き合ってください。透明性の高い運用と計画的な行動を徹底することで、実質的な成果と精神的な強さが整い、持続可能で強固な協力基盤が盤石な形で確立されていきます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_09,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,9,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,未知の領域への果敢な挑戦と世界観の拡大,第9室における冥王星と火星の共鳴は、高度な学問や専門研究、未知の領域への挑戦に情熱を注ぎ、自らの視野を飛躍的に広げる素晴らしい学習期間をもたらします。10月16日に冥王星が順行へ転じることで、高い目標を掲げた学びや活動が具体的に前進し始めるでしょう。既存の枠組みにとらわれず、自らの探求心を信じて積極的な挑戦を重ねてください。果敢な行動と深い学習が結びつくことで、人生の可能性が大きく広がり、物事の本質を見抜く深い知恵と確かな指導力が着実に育まれていきます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_10,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,10,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,公的な舞台での強力な実行力と指導力の発揮,第10室における冥王星と火星の共鳴は、キャリアや公的な活動において高い目標を掲げ、強力な実行力によって確固たる実績と社会的評価を築く重要な局面を迎えます。10月16日の冥王星順行以降は、責任ある役割を引き受け、プロジェクトを力強く牽引していきましょう。プレッシャーを恐れず着実に成果を積み重ねる姿勢が、周囲からの高い信頼と尊敬を集めます。不屈の意志とプロ意識を貫くことで、社会的な役割における確固たる地位が確立され、長期にわたって持続可能な指導力が盤石なものとなっていきます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_11,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,11,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,志を同じくする仲間と推進する革新的活動,第11室における冥王星と火星の共鳴は、社会的な変革や未来へのビジョンを共有する仲間とともに、活気ある共同プロジェクトを力強く推進する好機を示しています。10月16日に冥王星が順行すると、停滞していたコミュニティ活動やグループ計画がスピード感を持って動き出します。明確な方針を掲げて仲間を鼓舞し、具体的なアクションを起こしていきましょう。強い意志と実践的な知恵を結集させたチーム体制が社会的な成果を引き寄せ、心強い仲間とともに未来への確かな前進を切り拓いていくことができます。,155,1
2026_10_RESONANCE_PLUTO_MARS_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_12,2026-10,resonance,PLUTO,MARS,AQUARIUS,LEO,same_natal_house,12,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,内なる情熱を水面下の準備と創作へ集中,第12室における冥王星と火星の共鳴は、表舞台での活動を控えめにしつつ、内なる情熱や直観を水面下の準備や一人で打ち込める創作活動へ注ぐ大切な時期となります。10月16日の冥王星順行を機に、内面的な葛藤が整理され、深い集中力が発揮されるでしょう。静かな環境で心身を休めながら、自らの技術や構想をじっくりと研ぎ澄ましてください。静寂の中で力を蓄えることが、やがて迎える新たな活動サイクルへの万全な備えとなり、静かな確信と深い活力が心の内側に豊かに満ちてきます。,155,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_01,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,1,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,根本的な自己変革と寛大な成長意欲の統合,第1室における水瓶座冥王星と獅子座木星の共鳴は、自己の成長と社会的影響力の拡大を力強く促します。10月16日の冥王星順行を経て、根本的な自己変革と大らかな自己肯定感が調和し、活動の幅が着実に広がり始めるでしょう。自らの影響力を前向きに捉え、周囲を包容する温かいリーダーシップを発揮してください。大きなビジョンを堂々と掲げて前進することで、周囲からの理解と良好な協力関係が自然と整い、ブレない存在感と持続可能な成長基盤が確立されていきます。心身のペースを大切に歩みを進めましょう。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_02,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,2,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,確固たる財務改革と持続的な資産基盤の確立,第2室における冥王星と木星の共鳴は、経済基盤の抜本的な強化と資産の健全な拡大を促す好機となります。10月16日の冥王星順行以降は、長期的な投資計画や新規の事業展開、収益構造の見直しがスムーズに進展するでしょう。自らの専門性や才能の価値を正当に見極め、計画的なリソースの再編を進めてください。根本的な財務改革と大らかな投資戦略をバランスよく両立させることで、長期にわたって安心をもたらす強固な経済基盤が着実に築かれていきます。日々の収支管理を丁寧に行いましょう。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_03,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,3,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,深遠な知恵と親しみやすい対話による発信,第3室における冥王星と木星の共鳴は、物事の本質を突く深い洞察と大らかな知恵を、分かりやすい言葉で広く社会に届ける素晴らしい発信期間をもたらします。10月16日に冥王星が順行へ転じると、執筆や教育、情報発信における説得力と信頼性が一段と高まります。物事の本質を誰にでも伝わる丁寧な言葉で語り、周囲との建設的な対話を広げていきましょう。深い思想と親しみやすい人間性を兼ね備えたコミュニケーションが、身近な人々との温かなネットワークを豊かに育みます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_04,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,4,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,生活拠点の刷新と家族の繁栄を支える基盤,第4室における冥王星と木星の共鳴は、住まいや居住環境をより豊かで安心できる空間へと発展させる好機を示しています。10月16日の冥王星順行を機に、住居の環境改善や模様替え、生活拠点の見直しが着実な前進を迎えます。家族や親族との関係においても、過去のわだかまりを大らかに許し合い、深い信頼と安心感を育んでいきましょう。安全で居心地の良い拠点を整えることが、家族全員の穏やかな生活を支え、日々の挑戦に向けた確かな活力が内側から豊かに育まれていきます。生活空間の調和を大切にしましょう。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_05,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,5,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,情熱と壮大なビジョンを結実させる創作活動,第5室における冥王星と木星の共鳴は、内面に秘めた強い情熱やスケールの大きなアイデアを、人々に喜びを与える創作活動や自己表現へと昇華させる充実した黄金期をもたらします。10月16日に冥王星が順行すると、情熱を注いできた芸術活動や趣味の表現が周囲から確かな評価を受け始めるでしょう。対人関係や恋愛の場面でも、率直で寛大な優しさが深い信頼関係を育む力となります。自らの純粋な熱意を誠実に形へ落とし込むことで、見る人の心を動かす成果が生み出され、表現者としての確かな自信と喜びが着実に育まれていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_06,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,6,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,職場環境の抜本改革と生産性向上の推進,第6室における冥王星と木星の共鳴は、業務プロセスの根本的な見直しを通じて、組織全体の効率性と働きやすさを高める好機となります。10月16日の冥王星順行以降は、新しい仕組みの導入や労働環境の改善が着実な成果を上げ始めるでしょう。健康面でも、体調管理や生活習慣の見直しに前向きに取り組むことが、安定したエネルギー維持に役立ちます。大らかなリーダーシップと地道な実務管理を両立させることで、職場で確かな人望と実績が積み上がり、持続可能で調和の取れた働き方が整っていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_07,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,7,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,互いを高め合う壮大なパートナーシップの構築,第7室における冥王星と木星の共鳴は、対人関係やパートナーシップにおいて、互いの強みを活かし合い大きな目標に向かって高め合える関係を築く重要な時期です。10月16日に冥王星が順行に戻ることで、重要な提携交渉や契約が前向きな合意に至りやすくなります。相手の卓越した才能を認め合い、社会的に意義のある共同事業や協調関係を推進していきましょう。強固な信頼と高い志で結ばれた絆が、単独では成し得ない大きな成果を切り拓き、長期にわたって支え合える安定した協力関係が確立されていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_08,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,8,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,共有資源の有効活用と精神的自立の確立,第8室における冥王星と木星の共鳴は、共同資産や継承資源を賢明に活用し、基盤を力強く飛躍させる絶好の好機を示しています。10月16日の冥王星順行を機に、複雑だった金銭管理や権利関係が整理され、安心できる形へと整います。心理的にも、不要な恐れを手放し、他者への信頼と自己責任のバランスを確立していきましょう。共有資源を透明かつ計画的に運用することで、実質的な豊かさと精神的な強さが育まれ、揺るぎない協力基盤と経済的な安心感が盤石なものとなっていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_09,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,9,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,深遠な真理探求と大局的な教養の深化,第9室における冥王星と木星の共鳴は、高度な学問や哲学、普遍的な人生理念の探求を通じて、自らの世界観を大きく広げる素晴らしい学習期間をもたらします。10月16日に冥王星が順行すると、専門的な研究や長期的視野に立った学びが一気に開花し始めるでしょう。人類共通の普遍的な知恵を探求し、得られた洞察を日常の実践に活かしてください。旺盛な知的好奇心と高い志が、物事の本質を見抜く深い見識を養い、周囲の人々を穏やかに導く確かな知恵と指導力が豊かに培われていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_10,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,10,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,高い使命感と卓越した指導力で築く実績,第10室における冥王星と木星の共鳴は、キャリアや公的な活動において高い理想を掲げ、卓越した指導力と実務力によって確固たる社会的評価を築く重要な局面を迎えます。10月16日の冥王星順行以降は、社会的な貢献度の高いプロジェクトを力強く主導していきましょう。誠実で公正な姿勢を貫くことが、周囲からの深い信頼と尊敬を集める鍵となります。高いプロ意識と寛大な包容力を両立させることで、社会的な役割における確固たる地位が確立され、長期にわたって持続可能な指導力が盤石なものとなっていきます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_11,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,11,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,未来を拓く仲間との開放的で強力な連帯,第11室における冥王星と木星の共鳴は、共通の志を持つ仲間たちとともに、社会をより良くする大規模な共同プロジェクトを推進する好機を示しています。10月16日に冥王星が順行へ転じることで、コミュニティやネットワークの輪が急速に拡大していきます。誰もが前向きに参加できる開放的な運営を心がけ、明確なビジョンを共有して進みましょう。先進的な知恵と温かい協調体制が融合することで、時代を動かす有意義な成果が生み出され、心強い仲間とともに明るい未来を力強く切り拓いていくことができます。,145,1
2026_10_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20261001_20261031_SAME_NATAL_12,2026-10,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,12,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,activation,精神的な調和と深い内省による魂の再生,第12室における冥王星と木星の共鳴は、日常の喧騒から離れて静かに自己の内面と対話し、深い精神的調和と安心感に浸る特別な時間をもたらします。10月16日の冥王星順行を機に、内面的な葛藤が整理され、穏やかな活力が心の内側に蘇るでしょう。静かなリトリートや瞑想を通じて、これまでの歩みに感謝し心の整理を進めてください。内なる調和を大切に整えることが、やがて訪れる新たな活動サイクルへの万全な備えとなり、静かな確信と深い安心感が心の内側に豊かに満ちてきます。,145,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_01,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,1,2026-10-01,2026-10-31,none,mixed,先駆的な着想と直観力を活かした自己刷新,第1室における双子座天王星と牡羊座海王星の共鳴は、知的な改革意識と高い理想を融合させ、自らの存在感や活動スタイルを柔軟に刷新していく意欲的な時期を示しています。論理的な思考力と直観的なひらめきをバランスよく活かし、新しい時代に即した自己像を打ち出していきましょう。言葉の端々に前向きな希望をにじませることで、周囲を惹きつける独特の魅力が自然と放たれます。知性と感性の両方を大切にする姿勢が、独自の個性を確立し、持続可能な前進を力強く支えてくれます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_02,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,2,2026-10-01,2026-10-31,none,mixed,先進的知見と精神的価値を活かした資産形成,第2室における双子座の天王星と牡羊座の海王星の共鳴は、最先端の知見や直観的なアイデアを、新しい収入源や長期的な資産価値へと育てる好機をもたらします。目先の収益だけでなく、人々の心を豊かにするサービスや情報発信に価値を見出していきましょう。不確実なリスクには注意を払いつつ、自らの専門スキルや感性を高める学びには前向きに投資してください。自由な発想と堅実な管理を両立させることが、持続可能で安心できる経済基盤を着実に築く鍵となります。着実な収支管理が将来の安定を支えます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_03,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,3,2026-10-01,2026-10-31,none,mixed,知的好奇心と豊かな想像力を統合した発信,第3室における天王星と海王星の共鳴は、鋭い知的好奇心と豊かな想像力を結びつけ、魅力的な対話や情報発信を展開する充実したコミュニケーション期間をもたらします。最新のトレンドや知見を取り入れながらも、相手の心に寄り添う温かい言葉でメッセージを伝えていきましょう。執筆や教育、日々の対話において、独自の切り口を提示することで多くの人々に深い気づきを与えることができます。論理と感性を調和させた発信が、身近な人々との知的な相互理解と信頼関係を一段と深めていきます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_04,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,4,2026-10-01,2026-10-31,none,mixed,住環境の機能性向上と心安らぐ拠点の両立,第4室における天王星と海王星の共鳴は、生活空間の利便性を高めつつ、心身が落ち着いてくつろげる理想的な拠点を整える絶好のタイミングを示しています。便利なツールや環境改善を取り入れながら、快適で温かみのある生活空間を演出していきましょう。家族や近しい関係者とは、お互いの自由を尊重しながらも温かい共感で結ばれる関係を育んでください。機能性と精神的な安らぎが調和した拠点が、日々の活動を支える確かな活力源となり、心の内側に深い安心感と前向きな意欲をもたらしてくれます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_05,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,5,2026-10-01,2026-10-31,none,mixed,独創的な着想と美しい世界観を結ぶ創作,第5室における天王星と海王星の共鳴は、常識にとらわれない斬新なアイデアと、心に響く美しい感性を融合させた創作活動や自己表現へと昇華させる充実した黄金期をもたらします。趣味やアート、エンターテインメントなど、自らが純粋に心惹かれる分野にじっくりと時間を注ぎ込みましょう。対人関係や自己表現の場においても、知的好奇心と温かい優しさが魅力的な体験を広げてくれます。自らの純粋な情熱を誠実に表現することで、人の心を動かす素晴らしい成果が着実に育まれていきます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_06,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,6,2026-10-01,2026-10-31,none,mixed,効率的な作業環境の構築と心身の調和,第6室における天王星と海王星の共鳴は、日常業務の効率化と心身のウェルビーイングを同時に高める好機となります。新しいツールや手順を導入して定型業務を整理し、創造的な仕事や休息に使える時間を増やしていきましょう。健康面でも、セルフケアやリフレッシュ法を柔軟に取り入れ、心と身体の調和を整えてください。知的な効率化と直感的な体調管理を組み合わせることで、持続可能な健康と高い生産性が維持され、日々の実務において安定した成果を着実に積み重ねていくことができます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_07,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,7,2026-10-01,2026-10-31,none,mixed,自由な知性と深い共感で結ぶ自立した関係,第7室における天王星と海王星の共鳴は、対人関係やパートナーシップにおいて、互いの個性を尊重し合いながら高い理想を共有できる関係を育む貴重な機会をもたらします。既存の固定観念に縛られず、自由で自立した新しい形の協力体制を整えていきましょう。契約や共同作業の場面でも、オープンな対話と互いの直感を尊重する姿勢が前進をもたらします。知的な刺激と心の安らぎを同時に分かち合える絆が、未来への可能性を大きく広げ、対等で揺るぎない信頼関係が着実に確立されていきます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_08,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,8,2026-10-01,2026-10-31,none,mixed,柔軟な知見と直感を活かした共有資産の見直し,第8室における天王星と海王星の共鳴は、共同出資や共有リソースのあり方を柔軟かつスマートに見直す好機を示しています。古い慣習や固定観念にとらわれず、関係者全員が納得できる透明で合理的なルールを再構築しましょう。心理的にも、過去の不安や思い込みを手放し、精神的な自由と安心感を取り戻してください。直感的な洞察と客観的な判断を融合させることで、豊かな共有基盤と再生力がもたらされ、持続可能で強固なパートナーシップが盤石な形で確立されていきます。透明な取り決めが深い信頼を育みます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_09,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,9,2026-10-01,2026-10-31,none,mixed,先進的学問と普遍の真理を探求する視野の拡大,第9室における天王星と海王星の共鳴は、最先端の学術や普遍的な精神哲学を統合し、自らの世界観を大きく広げる素晴らしい学習期間をもたらします。既存の枠組みを超えた学際的な学びや、多様な価値観との交流に積極的に挑戦していきましょう。未来を見据えた大局的な視点から自らの理念を語ることで、周囲を導く確かな知恵を発揮できます。旺盛な知的好奇心と崇高な理想を胸に進むことで、物事の本質を見抜く深い見識が整い、人生の可能性が長期的な視野に立って豊かに広がっていきます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_10,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,10,2026-10-01,2026-10-31,none,mixed,時代を先取る着想と高い使命感で築く実績,第10室における双子座の天王星と牡羊座の海王星の共鳴は、先進的なアイデアと使命感を持って、キャリアや公的な活動において確固たる実績を築く重要な局面を迎えます。新しい技術や独自のビジョンを活かし、社会的な役割において積極的なリーダーシップを発揮してください。目先の評価にとらわれず、未来の社会をより良くするプロジェクトを推進することが支持を集めます。独自性と社会的な志を両立させることで、信頼と持続可能な評価が着実に確立されていきます。責任ある行動が大きな信頼を育てます。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_11,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,11,2026-10-01,2026-10-31,none,mixed,未来志向の仲間とともに共創する理想の連帯,第11室における天王星と海王星の共鳴は、多様で自由な仲間たちとともに、新しい時代を切り拓くネットワークやコミュニティを発展させる絶好の好機を示しています。オープンなプラットフォームや社会貢献プロジェクトを立ち上げ、志を同じくする人々を結集していきましょう。誰もが自分らしく参加できる温かい場を作ることで、強固な連帯感と未来への希望が生まれます。先進的な知恵と温かい理想を共有することが、心強い仲間とともに明るい未来を力強く切り拓く原動力となります。,130,1
2026_10_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20261001_20261031_SAME_NATAL_12,2026-10,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,12,2026-10-01,2026-10-31,none,mixed,内なる直観と思考の整理による精神の調和,第12室における天王星と海王星の共鳴は、日常の喧騒から離れて静かに自己の内面と対話し、直感的なひらめきと思考を整理して精神の調和を取り戻す大切な時期となります。静かなリフレッシュや瞑想、落ち着いた創作活動を通じて、頭の中の雑音をクリアに整えていきましょう。過去の不要な思考パターンを手放し、内なる静寂の中で純粋なエネルギーを充電してください。内面の調和を大切に過ごすことが、やがて訪れる新たな活動サイクルへの万全な備えとなり、静かな確信と深い安心感が心の内側に豊かに満ちてきます。,130,1
2026_10_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20261001_20261031_SAME_NATAL_01,2026-10,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,1,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,mixed,知的な革新力と意志力による自己刷新,第1室における双子座天王星と水瓶座冥王星の共鳴は、思考パターンや自己像を根底から見つめ直し、新しい時代に適した柔軟な自己刷新を促す重要な転換期を示しています。10月16日の冥王星順行を経て、内面に温めてきた革新的なアイデアが具体的な行動力へと結実し始めるでしょう。古い常識や不要な恐れを手放し、独自の知性と主体的な意志を前向きに発揮してください。先進的なビジョンと粘り強い行動力を融合させることで、他者にはない独自の存在感が確立され、持続可能な自己変革の歩みが力強く整っていきます。日々のペースを大切に前進しましょう。,130,1
2026_10_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20261001_20261031_SAME_NATAL_02,2026-10,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,2,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,mixed,最先端の知見を活かした資産基盤の刷新,第2室における天王星と冥王星の共鳴は、デジタル資産や知的財産を軸とした、長期的な経済基盤の抜本的な見直しと再構築を促す好機をもたらします。10月16日の冥王星順行以降は、新規の取り組みや投資計画の整理がスムーズに進み始めるでしょう。形骸化した収益構造を冷静に見直し、持続可能で透明性の高いシステムを構築してください。最新トレンドの把握と計画的な財務管理を両立させることで、揺るぎない経済的自立と安心感が着実に築かれます。日々の収支を丁寧に管理し、無理のない運用ルールを維持することが大切です。,130,1
2026_10_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20261001_20261031_SAME_NATAL_03,2026-10,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,3,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,mixed,情報分析力と論理的発信による知の牽引,第3室における天王星と冥王星の共鳴は、膨大な情報の中から本質を見抜き、社会や身近なネットワークに確かな気づきを与える鋭い発信力を育む好機となります。10月16日に冥王星が順行へ戻ると、執筆や教育、日々の対話における説得力と信頼性が一段と高まります。表面的な議論を排し、時代の深層を捉えた洞察を論理的かつ分かりやすく届けていきましょう。卓越した知性と誠実な対話姿勢が結びつくことで、関係者との知的な結びつきが一段と強化されていきます。日々の丁寧なコミュニケーションが信頼を深めます。,130,1
2026_10_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20261001_20261031_SAME_NATAL_04,2026-10,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,4,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,mixed,生活環境のスマート化と安全な拠点の再編,第4室における天王星と冥王星の共鳴は、住環境や家族関係のあり方を現代的かつ安全に再構築する好機を示しています。10月16日の冥王星順行を機に、生活空間の機能性向上や居住ルールの刷新がスムーズに進展するでしょう。古い慣習やしがらみを整理し、誰もが自立して心地よく過ごせる風通しの良い空間を整えてください。安全で機能的な拠点を築くことが、外の世界で挑戦を続けるための強固な支えとなり、心の内側に深い安心感と日々の活力が豊かに育まれていきます。身近な生活空間を大切に整えましょう。,130,1
2026_10_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20261001_20261031_SAME_NATAL_05,2026-10,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,5,2026-10-01,2026-10-31,PLUTO:2026-10-16:retrograde_end,mixed,独創的な着想を昇華させる独自の創作活動,第5室における天王星と冥王星の共鳴は、内に秘めた独創的なひらめきや強い表現欲求を、時代を切り拓く独自の作品や自己表現へと昇華させる充実した黄金期をもたらします。10月16日に冥王星が順行すると、地道に温めてきた創作活動やプロジェクトが周囲から確かな評価を集め始めるでしょう。対人関係や自己表現の場面でも、自由で自立した心のつながりを大切に育んでください。自らのユニークな個性を誠実に形に落とし込むことで、人の心を動かす成果が生み出され、表現者としての確かな自信と深い喜びが着実に育まれていきます。,130,1
