Rule_ID,Category,Factor_Type,Peak_Type,Transit_Planet,Natal_Target,Target_Role,House_System,Target_House,Aspect_Angle,Aspect_Class,Transit_State,Orb_Max,Duration_Days_Before,Duration_Days_After,Activation_Weight,Caution_Weight,Intensity_Hint,Tone,Monthly_Title,Monthly_Summary,Monthly_Description,Monthly_Caution,Yearly_Summary,Priority,Tags,Active_Flag,Narrative_Key,Narrative_Priority
AUTO_WORK_T2N_JUPITER_MERCURY_A90,work,transit_to_natal,workflow,JUPITER,MERCURY,communication,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 水星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2534,auto;work;aspect;jupiter;mercury;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_MERCURY_A120,work,transit_to_natal,workflow,JUPITER,MERCURY,communication,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,連絡と判断に追い風が出やすい時期,木星がネイタルの連絡と判断に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,連絡と判断に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの連絡と判断を刺激し、仕事上の評価と支援を広げる流れです。,2535,auto;work;aspect;jupiter;mercury;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_MERCURY_A150,work,transit_to_natal,workflow,JUPITER,MERCURY,communication,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 水星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2536,auto;work;aspect;jupiter;mercury;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_MERCURY_A180,work,transit_to_natal,workflow,JUPITER,MERCURY,communication,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 水星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2537,auto;work;aspect;jupiter;mercury;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A0,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,行動力と作業量に追い風が出やすい時期,木星がネイタルの行動力と作業量に重なりを作り、仕事上の評価や支援を広げやすい流れです。,行動力と作業量に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの行動力と作業量を刺激し、仕事上の評価と支援を広げる流れです。,2538,auto;work;aspect;jupiter;mars;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A60,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,行動力と作業量に追い風が出やすい時期,木星がネイタルの行動力と作業量に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,行動力と作業量に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの行動力と作業量を刺激し、仕事上の評価と支援を広げる流れです。,2539,auto;work;aspect;jupiter;mars;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A90,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 火星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2540,auto;work;aspect;jupiter;mars;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A120,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,行動力と作業量に追い風が出やすい時期,木星がネイタルの行動力と作業量に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,行動力と作業量に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの行動力と作業量を刺激し、仕事上の評価と支援を広げる流れです。,2541,auto;work;aspect;jupiter;mars;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A150,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 火星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2542,auto;work;aspect;jupiter;mars;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_MARS_A180,work,transit_to_natal,workflow,JUPITER,MARS,action_drive,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 火星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2543,auto;work;aspect;jupiter;mars;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A0,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,拡大と支援に追い風が出やすい時期,木星がネイタルの拡大と支援に重なりを作り、仕事上の評価や支援を広げやすい流れです。,拡大と支援に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの拡大と支援を刺激し、仕事上の評価と支援を広げる流れです。,2544,auto;work;aspect;jupiter;jupiter;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A60,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,拡大と支援に追い風が出やすい時期,木星がネイタルの拡大と支援に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,拡大と支援に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの拡大と支援を刺激し、仕事上の評価と支援を広げる流れです。,2545,auto;work;aspect;jupiter;jupiter;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A90,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 木星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2546,auto;work;aspect;jupiter;jupiter;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A120,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,拡大と支援に追い風が出やすい時期,木星がネイタルの拡大と支援に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,拡大と支援に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの拡大と支援を刺激し、仕事上の評価と支援を広げる流れです。,2547,auto;work;aspect;jupiter;jupiter;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A150,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 木星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2548,auto;work;aspect;jupiter;jupiter;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_JUPITER_A180,work,transit_to_natal,workflow,JUPITER,JUPITER,growth_support,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 木星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2549,auto;work;aspect;jupiter;jupiter;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A0,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,責任と締切に追い風が出やすい時期,木星がネイタルの責任と締切に重なりを作り、仕事上の評価や支援を広げやすい流れです。,責任と締切に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの責任と締切を刺激し、仕事上の評価と支援を広げる流れです。,2550,auto;work;aspect;jupiter;saturn;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A60,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,責任と締切に追い風が出やすい時期,木星がネイタルの責任と締切に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,責任と締切に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの責任と締切を刺激し、仕事上の評価と支援を広げる流れです。,2551,auto;work;aspect;jupiter;saturn;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A90,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 土星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2552,auto;work;aspect;jupiter;saturn;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A120,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,責任と締切に追い風が出やすい時期,木星がネイタルの責任と締切に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,責任と締切に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの責任と締切を刺激し、仕事上の評価と支援を広げる流れです。,2553,auto;work;aspect;jupiter;saturn;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A150,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 土星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2554,auto;work;aspect;jupiter;saturn;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_SATURN_A180,work,transit_to_natal,workflow,JUPITER,SATURN,responsibility,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 土星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2555,auto;work;aspect;jupiter;saturn;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A0,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,見せ方と始動に追い風が出やすい時期,木星がネイタルの見せ方と始動に重なりを作り、仕事上の評価や支援を広げやすい流れです。,見せ方と始動に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの見せ方と始動を刺激し、仕事上の評価と支援を広げる流れです。,2556,auto;work;aspect;jupiter;asc;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A60,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,見せ方と始動に追い風が出やすい時期,木星がネイタルの見せ方と始動に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,見せ方と始動に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの見せ方と始動を刺激し、仕事上の評価と支援を広げる流れです。,2557,auto;work;aspect;jupiter;asc;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A90,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N ASC の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2558,auto;work;aspect;jupiter;asc;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A120,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,見せ方と始動に追い風が出やすい時期,木星がネイタルの見せ方と始動に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,見せ方と始動に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの見せ方と始動を刺激し、仕事上の評価と支援を広げる流れです。,2559,auto;work;aspect;jupiter;asc;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A150,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N ASC の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2560,auto;work;aspect;jupiter;asc;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_ASC_A180,work,transit_to_natal,workflow,JUPITER,ASC,self_body,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N ASC の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2561,auto;work;aspect;jupiter;asc;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_MC_A60,work,transit_to_natal,evaluation,JUPITER,MC,career_axis,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,評価と役割に追い風が出やすい時期,木星がネイタルの評価と役割に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,評価と役割に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの評価と役割を刺激し、仕事上の評価と支援を広げる流れです。,2562,auto;work;aspect;jupiter;mc;60,1,evaluation,3
AUTO_WORK_T2N_JUPITER_MC_A90,work,transit_to_natal,pressure,JUPITER,MC,career_axis,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N MC の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2563,auto;work;aspect;jupiter;mc;90,1,capacity,3
AUTO_WORK_T2N_JUPITER_MC_A120,work,transit_to_natal,evaluation,JUPITER,MC,career_axis,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,評価と役割に追い風が出やすい時期,木星がネイタルの評価と役割に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,評価と役割に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルの評価と役割を刺激し、仕事上の評価と支援を広げる流れです。,2564,auto;work;aspect;jupiter;mc;120,1,evaluation,3
AUTO_WORK_T2N_JUPITER_MC_A150,work,transit_to_natal,pressure,JUPITER,MC,career_axis,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N MC の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2565,auto;work;aspect;jupiter;mc;150,1,capacity,3
AUTO_WORK_T2N_JUPITER_MC_A180,work,transit_to_natal,pressure,JUPITER,MC,career_axis,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N MC の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2566,auto;work;aspect;jupiter;mc;180,1,capacity,3
AUTO_WORK_T2N_JUPITER_2H_RULER_A0,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,スキルと収入に追い風が出やすい時期,木星がネイタルのスキルと収入に重なりを作り、仕事上の評価や支援を広げやすい流れです。,スキルと収入に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルのスキルと収入を刺激し、仕事上の評価と支援を広げる流れです。,2567,auto;work;aspect;jupiter;2h_ruler;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_2H_RULER_A60,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,スキルと収入に追い風が出やすい時期,木星がネイタルのスキルと収入に自然な連携を作り、仕事上の評価や支援を広げやすい流れです。,スキルと収入に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルのスキルと収入を刺激し、仕事上の評価と支援を広げる流れです。,2568,auto;work;aspect;jupiter;2h_ruler;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_2H_RULER_A90,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 2ハウス支配星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2569,auto;work;aspect;jupiter;2h_ruler;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_2H_RULER_A120,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,スキルと収入に追い風が出やすい時期,木星がネイタルのスキルと収入に無理のない後押しを作り、仕事上の評価や支援を広げやすい流れです。,スキルと収入に関わる会話や選択肢が増えやすい時です。広げることと優先することを分け、得意な役割へ集中するほど流れを活かせます。,期待だけで作業を増やさず、期限と担当を明確にしてください。,木星がネイタルのスキルと収入を刺激し、仕事上の評価と支援を広げる流れです。,2570,auto;work;aspect;jupiter;2h_ruler;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_2H_RULER_A150,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 2ハウス支配星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2571,auto;work;aspect;jupiter;2h_ruler;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_2H_RULER_A180,work,transit_to_natal,workflow,JUPITER,2H_RULER,money_ruler,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 2ハウス支配星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2572,auto;work;aspect;jupiter;2h_ruler;180,1,workflow,2
AUTO_WORK_T2N_JUPITER_6H_RULER_A60,work,transit_to_natal,workflow,JUPITER,6H_RULER,work_ruler,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,日々の実務に追い風が出やすい時期,木星がネイタルの日々の実務に自然な連携を作り、仕事上の役割を広げやすい流れです。,日々の実務に関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルの日々の実務を刺激し、仕事上の役割を広げる流れです。,2573,auto;work;aspect;jupiter;6h_ruler;60,1,workflow,3
AUTO_WORK_T2N_JUPITER_6H_RULER_A90,work,transit_to_natal,workflow,JUPITER,6H_RULER,work_ruler,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 6ハウス支配星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2574,auto;work;aspect;jupiter;6h_ruler;90,1,workflow,3
AUTO_WORK_T2N_JUPITER_6H_RULER_A120,work,transit_to_natal,workflow,JUPITER,6H_RULER,work_ruler,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,日々の実務に追い風が出やすい時期,木星がネイタルの日々の実務に無理のない後押しを作り、仕事上の役割を広げやすい流れです。,日々の実務に関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルの日々の実務を刺激し、仕事上の役割を広げる流れです。,2575,auto;work;aspect;jupiter;6h_ruler;120,1,workflow,3
AUTO_WORK_T2N_JUPITER_6H_RULER_A150,work,transit_to_natal,workflow,JUPITER,6H_RULER,work_ruler,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 6ハウス支配星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2576,auto;work;aspect;jupiter;6h_ruler;150,1,workflow,3
AUTO_WORK_T2N_JUPITER_6H_RULER_A180,work,transit_to_natal,workflow,JUPITER,6H_RULER,work_ruler,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 6ハウス支配星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2577,auto;work;aspect;jupiter;6h_ruler;180,1,workflow,3
AUTO_WORK_T2N_JUPITER_10H_RULER_A0,work,transit_to_natal,evaluation,JUPITER,10H_RULER,career_ruler,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,キャリアの軸に追い風が出やすい時期,木星がネイタルのキャリアの軸に重なりを作り、仕事上の役割を広げやすい流れです。,キャリアの軸に関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルのキャリアの軸を刺激し、仕事上の役割を広げる流れです。,2578,auto;work;aspect;jupiter;10h_ruler;0,1,evaluation,3
AUTO_WORK_T2N_JUPITER_10H_RULER_A60,work,transit_to_natal,evaluation,JUPITER,10H_RULER,career_ruler,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,キャリアの軸に追い風が出やすい時期,木星がネイタルのキャリアの軸に自然な連携を作り、仕事上の役割を広げやすい流れです。,キャリアの軸に関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルのキャリアの軸を刺激し、仕事上の役割を広げる流れです。,2579,auto;work;aspect;jupiter;10h_ruler;60,1,evaluation,3
AUTO_WORK_T2N_JUPITER_10H_RULER_A90,work,transit_to_natal,pressure,JUPITER,10H_RULER,career_ruler,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 10ハウス支配星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2580,auto;work;aspect;jupiter;10h_ruler;90,1,capacity,3
AUTO_WORK_T2N_JUPITER_10H_RULER_A150,work,transit_to_natal,pressure,JUPITER,10H_RULER,career_ruler,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 10ハウス支配星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2581,auto;work;aspect;jupiter;10h_ruler;150,1,capacity,3
